iter	RMSE
395	0.08739532122
396	0.0872951245
397	0.08714475958
398	0.08700644177
399	0.0869231299
400	0.08677842082
401	0.08654303539
402	0.08627932698
403	0.08618655755
404	0.08603238287
405	0.08592113882
406	0.08573544216
407	0.08552026315
408	0.08535688991
409	0.08529881872
410	0.08514177581
411	0.08503350626
412	0.08474880153
413	0.08457691112
414	0.08446366554
415	0.08439884236
416	0.08420482055
417	0.08405710109
418	0.08372535181
419	0.08353096417
420	0.08322837614
421	0.08292275589
422	0.08265834387
423	0.08256223399
424	0.08252877611
425	0.08237010756
426	0.08214205263
427	0.08199483272
428	0.08184128559
429	0.08159032492
430	0.08134703759
431	0.08124873927
432	0.08119794222
433	0.08094833956
434	0.08088523793
435	0.08076625124
436	0.08068793649
437	0.08058374912
438	0.08037898393
439	0.08026424174
440	0.07999875854
441	0.07991397151
442	0.07980184054
443	0.07958782513
444	0.07950456557
445	0.07942181678
446	0.07935987229
447	0.07916575267
448	0.07888911673
449	0.07870727804
450	0.07863831675
451	0.07841260505
452	0.0782320662
453	0.07813351893
454	0.07800640873
455	0.0779190138
456	0.07779176643
457	0.07763541672
458	0.07751168734
459	0.07723457458
460	0.07707580559
461	0.07700279443
462	0.07696681722
463	0.07673473906
464	0.07667012597
465	0.07652057546
466	0.07635706739
467	0.0762245864
468	0.07604949882
469	0.07590132437
470	0.07561737607
471	0.07550769709
472	0.07530412274
473	0.07513895181
474	0.07510747134
475	0.07493186805
476	0.07481725613
477	0.07470038553
478	0.07452353554
479	0.0743657349
480	0.07418754958
481	0.07414386583
482	0.07403543794
483	0.07381809027
484	0.0736675563
485	0.07353055666
486	0.0733636874
487	0.07325193759
488	0.07307784065
489	0.07292742719
490	0.07273007877
491	0.0725926765
492	0.07241886893
493	0.07222047393
494	0.07219701669
495	0.07208582383
496	0.07188834479
497	0.07171762256
498	0.0716010867
499	0.07154170861
500	0.07134773767
501	0.07123980489
502	0.07108651445
503	0.0710202134
504	0.07086932582
505	0.07070769071
506	0.0705793878
507	0.07044657838
508	0.07025957556
509	0.07011907072
510	0.06988934432
511	0.06972117606
512	0.06969320597
513	0.06958602482
514	0.06951589566
515	0.06934074568
516	0.06922697438
517	0.06908527152
518	0.06905762629
519	0.06892562844
520	0.06877742335
521	0.06869043361
522	0.06862307123
523	0.06859898823
524	0.06851725193
525	0.06834746701
526	0.06814972413
527	0.06802084346
528	0.06788105219
529	0.06768640014
530	0.06749205941
531	0.06723274085
532	0.06717374784
533	0.06697455923
534	0.0668534556
535	0.06674783097
536	0.06663176134
537	0.06649571079
538	0.06629466843
539	0.06627704958
540	0.06610640883
541	0.06607726274
542	0.06597791565
543	0.06587170916
544	0.06582589642
545	0.06569276557
546	0.06560947321
547	0.06551284026
548	0.06535415982
549	0.0652501344
550	0.06515224885
551	0.06507479284
552	0.06491193292
553	0.06484019204
554	0.0647113945
555	0.06458521521
556	0.0644338745
557	0.06430814724
558	0.06421248994
559	0.06406365823
560	0.06405494191
561	0.06394171459
562	0.06381522849
563	0.06372607677
564	0.06368694622
565	0.06359797535
566	0.06343057989
567	0.06331644309
568	0.06322351402
569	0.06311123307
570	0.06297530783
571	0.06287754476
572	0.06267364909
573	0.06249746048
574	0.06237903349
575	0.06223404894
576	0.06209598286
577	0.0619346976
578	0.06189677188
579	0.06178165976
580	0.06170206527
581	0.06155574292
582	0.06144368356
583	0.06131770963
584	0.06122352413
585	0.06108093694
586	0.06094740682
587	0.06086473087
588	0.06079691125
589	0.06058380428
590	0.06051297493
591	0.06042051984
592	0.06032893103
593	0.06030912201
594	0.06022236731
595	0.06009811525
596	0.06002134742
597	0.05995186028
598	0.0598349817
599	0.05975574884
600	0.0596190578
601	0.05940976256
602	0.05928219535
603	0.05914418854
604	0.05903346116
605	0.05889343498
606	0.05877942772
607	0.05865638429
608	0.05863464334
609	0.05849881236
610	0.05843817606
611	0.05832108134
612	0.05823296934
613	0.0581024958
614	0.05805373731
615	0.0579662089
616	0.05789139485
617	0.05781088956
618	0.05769851842
619	0.05767926406
620	0.05749504727
621	0.0573797262
622	0.05720483749
623	0.05707319409
624	0.05700524524
625	0.05691831258
626	0.05688050026
627	0.05680520446
628	0.05671408508
629	0.05658338278
630	0.0564992214
631	0.05642168049
632	0.05637816724
633	0.05631259768
634	0.05613408006
635	0.05603042178
636	0.05594192369
637	0.05587991242
638	0.05579890413
639	0.05568209367
640	0.0555486943
641	0.05541038683
642	0.05529520397
643	0.05520155222
644	0.05509933638
645	0.05497070667
646	0.054866452
647	0.0548021749
648	0.05468371862
649	0.05461093702
650	0.05450919754
651	0.05440509621
652	0.05431828782
653	0.05420875706
654	0.05413732625
655	0.05404095892
656	0.0539575624
657	0.05390844671
658	0.05384102344
659	0.0537527775
660	0.05369002424
661	0.05357914027
662	0.05351571654
663	0.05336326534
664	0.05322710764
665	0.0531136046
666	0.05304629151
667	0.05294016439
668	0.05285751453
669	0.05278979794
670	0.05273248062
671	0.05267206708
672	0.05260088481
673	0.05249858168
674	0.05242602512
675	0.05225110106
676	0.05222534784
677	0.05213391136
678	0.05204760776
679	0.05196663195
680	0.05190839069
681	0.05185402072
682	0.05177294492
683	0.05165768156
684	0.0515897885
685	0.05157549282
686	0.05151683732
687	0.05140220055
688	0.05132754015
689	0.05122041112
690	0.05108174202
691	0.05096726459
692	0.05095559033
693	0.05091595821
694	0.05084599092
695	0.0507938339
696	0.05075989616
697	0.05071622779
698	0.05065792222
699	0.05057035143
700	0.05050115835
701	0.05042819054
702	0.05035298176
703	0.05029859918
704	0.0502024234
705	0.05010421327
706	0.05003784086
707	0.05002448972
708	0.04992750859
709	0.0498905285
710	0.04982568011
711	0.04976723458
712	0.04970312723
713	0.04966183276
714	0.04956242915
715	0.04952661766
716	0.04941471173
717	0.04936482998
718	0.04931271809
719	0.0492480149
720	0.04919783865
721	0.04915185847
722	0.04911752165
723	0.04901991851
724	0.04896313474
725	0.04886021071
726	0.04882788743
727	0.04878209897
728	0.0487164512
729	0.04862602537
730	0.04851096564
731	0.04845063571
732	0.04842023946
733	0.04835068883
734	0.0482906832
735	0.04823286798
736	0.04812962191
737	0.04805315004
738	0.04799185202
739	0.04794133959
740	0.04787043065
741	0.04783864784
742	0.04773126086
743	0.04767793522
744	0.04757203477
745	0.04749710499
746	0.0474668182
747	0.04738897716
748	0.0473330184
749	0.04726489509
750	0.04714099748
751	0.04705423663
752	0.04696575456
753	0.04691695008
754	0.04690388017
755	0.04683935542
756	0.04676149135
757	0.04664711595
758	0.04658490816
759	0.04651114741
760	0.04644855801
761	0.04637683185
762	0.04634100577
763	0.04626155035
764	0.04620522285
765	0.04617646004
766	0.04608016806
767	0.04600869821
768	0.04595631635
769	0.04588058211
770	0.04582348787
771	0.04577329498
772	0.04570885417
773	0.04563052058
774	0.04555427733
775	0.04548685703
776	0.04544800325
777	0.04541868172
778	0.04539153772
779	0.0452917692
780	0.04521411582
781	0.04514799646
782	0.04506939708
783	0.04499595563
784	0.0448948718
785	0.04487101591
786	0.04476187235
787	0.04469292261
788	0.04462705459
789	0.04455650405
790	0.04451037508
791	0.04446607708
792	0.04443716112
793	0.04436012326
794	0.04433923086
795	0.04427400283
796	0.04423120061
797	0.04414920014
798	0.04412753272
799	0.04405771027
800	0.04396552981
801	0.04391331226
802	0.04382348371
803	0.04373486955
804	0.04365973837
805	0.04361439117
806	0.04353586892
807	0.04346302013
808	0.04339766368
809	0.04335446895
810	0.04330336683
811	0.04325397436
812	0.04323163865
813	0.04319379478
814	0.04307741764
815	0.04306948695
816	0.04298421794
817	0.04291106949
818	0.04282600326
819	0.04276205849
820	0.04270121032
821	0.04266154047
822	0.04258729887
823	0.04251127183
824	0.04250495585
825	0.04241244037
826	0.04236076765
827	0.04227675942
828	0.04221801217
829	0.04219391069
830	0.04211052164
831	0.04203743076
832	0.0419596448
833	0.04185672645
834	0.04176515866
835	0.04169735745
836	0.04165658273
837	0.04159315801
838	0.04154405794
839	0.04146824053
840	0.04140830877
841	0.04138621544
842	0.04128301012
843	0.04120377524
844	0.04116576265
845	0.04108067765
846	0.0410294546
847	0.04094898668
848	0.04093035166
849	0.04091973913
850	0.04087285682
851	0.04083826646
852	0.04076230426
853	0.04070434026
854	0.04069002391
855	0.04064231285
856	0.04056662943
857	0.0404751886
858	0.0404239756
859	0.04034672832
860	0.04029021823
861	0.04017747894
862	0.04013063171
863	0.04010845057
864	0.04007442314
865	0.03997994021
866	0.03993687387
867	0.03986887678
868	0.0398055457
869	0.03973822637
870	0.0396706331
871	0.039641769
872	0.03957878213
873	0.03952386567
874	0.0394770539
875	0.03940573667
876	0.03936305546
877	0.03932038915
878	0.03920917691
879	0.03912853904
880	0.03908681929
881	0.03902702383
882	0.03896825929
883	0.03893638818
884	0.03887965264
885	0.03884024747
886	0.03882570531
887	0.03873777366
888	0.03868519932
889	0.03867451375
890	0.03862526475
891	0.03859831124
892	0.038578138
893	0.0385138743
894	0.03840602402
895	0.03838390928
896	0.03833353686
897	0.03829291159
898	0.03824443969
899	0.03818062397
900	0.03816101594
901	0.03813213329
902	0.03807834692
903	0.03802031368
904	0.03795942002
905	0.03791302376
906	0.03789774008
907	0.03782221192
908	0.03774587395
909	0.03768416675
910	0.03762731194
911	0.03756786776
912	0.03750176965
913	0.03745640928
914	0.03742352382
915	0.03738730467
916	0.03735818262
917	0.03731371667
918	0.03725292022
919	0.03714356988
920	0.0370890544
921	0.0370480727
922	0.03698060571
923	0.03692979451
924	0.03688705776
925	0.03685630946
926	0.03679781289
927	0.03672738027
928	0.03668420511
929	0.03663514492
930	0.03657833336
931	0.03657045296
932	0.03652243212
933	0.03648337446
934	0.0364348586
935	0.03637066618
936	0.03634019434
937	0.03629555111
938	0.03623645671
939	0.03617842569
940	0.03611387358
941	0.036053812
942	0.03599240969
943	0.03592666776
944	0.03587763788
945	0.03578301403
946	0.03573847576
947	0.03571368041
948	0.03568690368
949	0.03565123734
950	0.03563276118
951	0.03558037685
952	0.03554389157
953	0.03552140133
954	0.03547794178
955	0.03543746878
956	0.03541841904
957	0.03537212249
958	0.0353637877
959	0.03535692726
960	0.03531374506
961	0.0352945768
962	0.03525804166
963	0.03522545143
964	0.03521653859
965	0.0351723504
966	0.03512963963
967	0.03508884243
968	0.03501641216
969	0.03498847015
970	0.03493864375
971	0.03491238074
972	0.03484597476
973	0.03478601827
974	0.03476232704
975	0.03472740961
976	0.03466394073
977	0.03462437468
978	0.03457137207
979	0.0345135659
980	0.03444711427
981	0.03442413964
982	0.03437099137
983	0.03431031038
984	0.03428453762
985	0.03427589157
986	0.03425517282
987	0.03421319409
988	0.0341713701
989	0.03408613585
990	0.03402497951
991	0.03400788665
992	0.03394497394
993	0.0339199411
994	0.03388766865
995	0.03385912568
996	0.0338216987
997	0.0337741475
998	0.03374611081
999	0.03371172676
1000	0.03369372659
1001	0.03366228572
1002	0.03362153086
1003	0.03360541479
1004	0.03359203359
1005	0.03357416196
1006	0.03351415827
1007	0.03350229977
1008	0.03346824933
1009	0.03343689713
1010	0.03337108062
1011	0.03333321986
1012	0.03329323678
1013	0.03326641362
1014	0.03324014139
1015	0.03321968306
1016	0.03315481076
1017	0.0331171404
1018	0.03305555996
1019	0.03302577003
1020	0.03298108836
1021	0.03293881643
1022	0.03287480767
1023	0.03282818833
1024	0.03280920033
1025	0.03276930429
1026	0.03273748593
1027	0.03268169565
1028	0.03264698293
1029	0.03260566777
1030	0.03256527196
1031	0.03253154024
1032	0.03250582454
1033	0.03246091447
1034	0.03242057362
1035	0.03238942704
1036	0.03231616115
1037	0.03226670517
1038	0.03219603611
1039	0.03216853624
1040	0.0321491154
1041	0.03212172056
1042	0.03205745881
1043	0.03203029614
1044	0.03201213472
1045	0.03198675399
1046	0.0319256276
1047	0.03188171372
1048	0.03182623252
1049	0.03180366833
1050	0.03176246689
1051	0.0317265583
1052	0.03170921935
1053	0.03164775413
1054	0.03161491567
1055	0.03158035653
1056	0.0315466868
1057	0.03153104846
1058	0.03150498146
1059	0.03147818433
1060	0.03143350249
1061	0.03139161471
1062	0.03133525297
1063	0.03130095954
1064	0.03127762748
1065	0.03125980733
1066	0.03124395214
1067	0.03121063265
1068	0.03119796141
1069	0.03117861743
1070	0.03113699774
1071	0.0311200148
1072	0.03107855192
1073	0.03105119678
1074	0.03103754695
1075	0.03101368211
1076	0.03099661399
1077	0.0309646047
1078	0.03093703114
1079	0.03088630045
1080	0.03084323197
1081	0.03080047014
1082	0.03077831639
1083	0.03074479451
1084	0.03070692122
1085	0.03068159576
1086	0.030626853
1087	0.03061249742
1088	0.03060038041
1089	0.03057079722
1090	0.03053553648
1091	0.03047841947
1092	0.03044254424
1093	0.03040547125
1094	0.03037202074
1095	0.03033664646
1096	0.03031439729
1097	0.03027453085
1098	0.03023730071
1099	0.03020068749
1100	0.03016996937
1101	0.03013177705
1102	0.03005168315
1103	0.03003202752
1104	0.03001530238
1105	0.0299644381
1106	0.02994165843
1107	0.0299036656
1108	0.02985259254
1109	0.02981952469
1110	0.02979238864
1111	0.0297480366
1112	0.02972660995
1113	0.0296946718
1114	0.02964248459
1115	0.02961461352
1116	0.02958052492
1117	0.02955117642
1118	0.02951687141
1119	0.02949330056
1120	0.02948399284
1121	0.02944261511
1122	0.02940258752
1123	0.02937700724
1124	0.02931434922
1125	0.0292643818
1126	0.02921799101
1127	0.02918505129
1128	0.02917569265
1129	0.02915559915
1130	0.02912055127
1131	0.02908919011
1132	0.02905752736
1133	0.02903453285
1134	0.02900217008
1135	0.02899302329
1136	0.02893622224
1137	0.0289021148
1138	0.02887186858
1139	0.02885388401
1140	0.02883098247
1141	0.02882393905
1142	0.02878308649
1143	0.02875594539
1144	0.02872959146
1145	0.02868879546
1146	0.02867701123
1147	0.02863969089
1148	0.02862242106
1149	0.02856527866
1150	0.0285264468
1151	0.02849757423
1152	0.02846270714
1153	0.0284602347
1154	0.02845753154
1155	0.02843917397
1156	0.02840788735
1157	0.02838233197
1158	0.02834629169
1159	0.02829754713
1160	0.02826250396
1161	0.02821798472
1162	0.0282153987
1163	0.02818192772
1164	0.02817576425
1165	0.02813858925
1166	0.02810073997
1167	0.02806614548
1168	0.02802709565
1169	0.02799962041
1170	0.02798876743
1171	0.02793221214
1172	0.02791484067
1173	0.02789152631
1174	0.02785151748
1175	0.02782214066
1176	0.02781490089
1177	0.02780623621
1178	0.02778461066
1179	0.02773733532
1180	0.02772308444
1181	0.02768565886
1182	0.02767202021
1183	0.02763908615
1184	0.02762350535
1185	0.02759114241
1186	0.02755435121
1187	0.02750902933
1188	0.02749709355
1189	0.02747960215
1190	0.02746442537
1191	0.02741651449
1192	0.02740053096
1193	0.02736859176
1194	0.02733819045
1195	0.02730754725
1196	0.02728278162
1197	0.02726064782
1198	0.02720636635
1199	0.02716503249
1200	0.02712576326
1201	0.02710740879
1202	0.0270891874
1203	0.02706458453
1204	0.02704341461
1205	0.02703216402
1206	0.02700290494
1207	0.02696729364
1208	0.02692346655
1209	0.02691863295
1210	0.02688484265
1211	0.02686319565
1212	0.02683257407
1213	0.02680266987
1214	0.02676973896
1215	0.02673530552
1216	0.02669481148
1217	0.02665854016
1218	0.02660295758
1219	0.02657560464
1220	0.02653962553
1221	0.02650937324
1222	0.02648337894
1223	0.02645607887
1224	0.02643196872
1225	0.02639999275
1226	0.02636331662
1227	0.02635480871
1228	0.02633142533
1229	0.02630110499
1230	0.02627872977
1231	0.02622536736
1232	0.02620909013
1233	0.02619027877
1234	0.02616994977
1235	0.02613955087
1236	0.02611611215
1237	0.02609176021
1238	0.0260849408
1239	0.0260781967
1240	0.02605248613
1241	0.02604787512
1242	0.02601659399
1243	0.02600999096
1244	0.02598974133
1245	0.02595249894
1246	0.0259290082
1247	0.02590652764
1248	0.02587028509
1249	0.0258565229
1250	0.02583752012
1251	0.02581682263
1252	0.02578870674
1253	0.02576431036
1254	0.02574444644
1255	0.02571620212
1256	0.02568618025
1257	0.02567560755
1258	0.02564715828
1259	0.02562257049
1260	0.02558632728
1261	0.02555779974
1262	0.02551583327
1263	0.0254858591
1264	0.02545470429
1265	0.02542827412
1266	0.02540922052
1267	0.02538181759
1268	0.02535995835
1269	0.0253385839
1270	0.02531987964
1271	0.02529719008
1272	0.02525472933
1273	0.02524104866
1274	0.0252153866
1275	0.02517132424
1276	0.02514766085
1277	0.02512105708
1278	0.02509773824
1279	0.02507474883
1280	0.02505791998
1281	0.02501130446
1282	0.02500765888
1283	0.02497184125
1284	0.02495298834
1285	0.02492326675
1286	0.02490724708
1287	0.02487629045
1288	0.02484463976
1289	0.02482494166
1290	0.02478790168
1291	0.02475604737
1292	0.02472016658
1293	0.02467364279
1294	0.02464879839
1295	0.02461486073
1296	0.0245922473
1297	0.02458803979
1298	0.02456907545
1299	0.02454932527
1300	0.02451952665
1301	0.02450606276
1302	0.0244950389
1303	0.02445704469
1304	0.02443950441
1305	0.02440685076
1306	0.02438778898
1307	0.02436396426
1308	0.02434022771
1309	0.02432208988
1310	0.02430201917
1311	0.02429921772
1312	0.02427578797
1313	0.02424468004
1314	0.0242080274
1315	0.02418564223
1316	0.02416797863
1317	0.02412719678
1318	0.02410281349
1319	0.02408360353
1320	0.02405821946
1321	0.02405211138
1322	0.02403486884
1323	0.02400432655
1324	0.02398196966
1325	0.02395615671
1326	0.02394572113
1327	0.02392533068
1328	0.02389863419
1329	0.02387699033
1330	0.02387026669
1331	0.02385917367
1332	0.02384830266
1333	0.0238324798
1334	0.02380731402
1335	0.02378348154
1336	0.02376826414
1337	0.02374601018
1338	0.02373483346
1339	0.02371951407
1340	0.02367890056
1341	0.02366290733
1342	0.02364068754
1343	0.02360914482
1344	0.02355834186
1345	0.02353764406
1346	0.02352936257
1347	0.02349655521
1348	0.02345848559
1349	0.0234325013
1350	0.02340103807
1351	0.02337308607
1352	0.02334489383
1353	0.02332445408
1354	0.02330944968
1355	0.02328483923
1356	0.02326021132
1357	0.02323625313
1358	0.02321873141
1359	0.02320525657
1360	0.02319296279
1361	0.02316671719
1362	0.02316373044
1363	0.0231356117
1364	0.02313231011
1365	0.02310495792
1366	0.02310046848
1367	0.02308391451
1368	0.02306907437
1369	0.0230439147
1370	0.02303965152
1371	0.02303503558
1372	0.0230069587
1373	0.02296572921
1374	0.02294632396
1375	0.0229089402
1376	0.02289723737
1377	0.02287482008
1378	0.02284581004
1379	0.02282294262
1380	0.02279718058
1381	0.02278642637
1382	0.02276062181
1383	0.0227332037
1384	0.02270086718
1385	0.02268116539
1386	0.02265537462
1387	0.02262685998
1388	0.02259812147
1389	0.02257063627
1390	0.02254301515
1391	0.02252902292
1392	0.0225053491
1393	0.02248929202
1394	0.0224741651
1395	0.02246483804
1396	0.02244956883
1397	0.02244056771
1398	0.02241364067
1399	0.02238314879
1400	0.02237565331
1401	0.02235337198
1402	0.02233652961
1403	0.02230897692
1404	0.0222810924
1405	0.0222554017
1406	0.02224120275
1407	0.02219900243
1408	0.02215878861
1409	0.02214119116
1410	0.02211429956
1411	0.02208801802
1412	0.02205896259
1413	0.02203436317
1414	0.02200519749
1415	0.02199013749
1416	0.02196779467
1417	0.02194862871
1418	0.02192142463
1419	0.02189660932
1420	0.02186889795
1421	0.02185441166
1422	0.02184848659
1423	0.0218123459
1424	0.02179028556
1425	0.02175275875
1426	0.02172665532
1427	0.02171635561
1428	0.02169396237
1429	0.02168218109
1430	0.02165093998
1431	0.02164017151
1432	0.02162101165
1433	0.02159021102
1434	0.02156509087
1435	0.02153678606
1436	0.02150494921
1437	0.02148655413
1438	0.02145936231
1439	0.02143722145
1440	0.02140479604
1441	0.02139314578
1442	0.0213651464
1443	0.02135189176
1444	0.02133794185
1445	0.02131090036
1446	0.0213033568
1447	0.02128367761
1448	0.02126993218
1449	0.02126683801
1450	0.02124339932
1451	0.02121522109
1452	0.02118506877
1453	0.02115404688
1454	0.02114501205
1455	0.02113139305
1456	0.0211094766
1457	0.02109412626
1458	0.0210700398
1459	0.02104144358
1460	0.02101728705
1461	0.02099629093
1462	0.02098242315
1463	0.02096942075
1464	0.02094236334
1465	0.02092899074
1466	0.0209228985
1467	0.02089940142
1468	0.02087227299
1469	0.02084370984
1470	0.02081914241
1471	0.02078861422
1472	0.02075165935
1473	0.02072550648
1474	0.02070627988
1475	0.02067610534
1476	0.02065992471
1477	0.02064296782
1478	0.02062718547
1479	0.02060929434
1480	0.02058101815
1481	0.0205651655
1482	0.02053651899
1483	0.02052227539
1484	0.02050246393
1485	0.02048739008
1486	0.02046669244
1487	0.02044525965
1488	0.02042647072
1489	0.02042276017
1490	0.02040447221
1491	0.02037854373
1492	0.02036009211
1493	0.02034494213
1494	0.02032892759
1495	0.02030093188
1496	0.02029133794
1497	0.02027091426
1498	0.02023993761
1499	0.02021922757
