iter	Passed	Remaining
402	13464	36650
403	13497	36617
404	13534	36591
405	13568	36561
406	13596	36513
407	13631	36483
408	13664	36450
409	13693	36405
410	13729	36377
411	13762	36342
412	13792	36300
413	13828	36274
414	13867	36257
415	13900	36222
416	13936	36194
417	13965	36149
418	13998	36115
419	14035	36092
420	14073	36068
421	14107	36037
422	14137	35996
423	14176	35975
424	14207	35936
425	14244	35913
426	14277	35878
427	14305	35829
428	14330	35775
429	14373	35765
430	14403	35725
431	14439	35698
432	14472	35663
433	14506	35630
434	14531	35577
435	14564	35542
436	14591	35493
437	14623	35457
438	14650	35407
439	14684	35375
440	14715	35337
441	14750	35307
442	14780	35265
443	14806	35215
444	14835	35171
445	14865	35131
446	14899	35097
447	14935	35071
448	14964	35028
449	14995	34988
450	15021	34939
451	15060	34918
452	15097	34894
453	15129	34857
454	15166	34833
455	15202	34806
456	15232	34763
457	15263	34726
458	15289	34676
459	15318	34632
460	15352	34600
461	15385	34567
462	15418	34534
463	15452	34501
464	15481	34458
465	15513	34421
466	15547	34390
467	15579	34355
468	15609	34313
469	15638	34271
470	15671	34237
471	15714	34224
472	15748	34193
473	15783	34163
474	15817	34133
475	15846	34089
476	15883	34064
477	15919	34037
478	15950	33999
479	15982	33963
480	16019	33936
481	16052	33903
482	16087	33874
483	16133	33866
484	16162	33825
485	16199	33798
486	16232	33765
487	16262	33725
488	16291	33683
489	16334	33668
490	16364	33629
491	16392	33585
492	16426	33552
493	16456	33512
494	16493	33486
495	16522	33445
496	16557	33414
497	16592	33384
498	16630	33360
499	16662	33325
500	16693	33286
501	16729	33259
502	16757	33214
503	16784	33170
504	16814	33129
505	16845	33091
506	16880	33060
507	16917	33034
508	16946	32993
509	16974	32950
510	17013	32927
511	17044	32889
512	17080	32862
513	17110	32823
514	17146	32795
515	17182	32765
516	17215	32732
517	17245	32692
518	17277	32657
519	17310	32623
520	17349	32601
521	17379	32560
522	17412	32527
523	17446	32495
524	17477	32458
525	17511	32425
526	17549	32401
527	17581	32366
528	17616	32336
529	17648	32300
530	17677	32258
531	17714	32233
532	17748	32200
533	17781	32165
534	17813	32130
535	17848	32100
536	17878	32061
537	17920	32043
538	17950	32004
539	17980	31966
540	18018	31939
541	18050	31905
542	18088	31879
543	18121	31845
544	18153	31811
545	18185	31774
546	18216	31738
547	18251	31706
548	18283	31670
549	18310	31626
550	18338	31585
551	18374	31556
552	18416	31537
553	18458	31519
554	18488	31480
555	18515	31436
556	18544	31396
557	18573	31354
558	18609	31326
559	18638	31285
560	18675	31258
561	18704	31218
562	18739	31188
563	18778	31164
564	18818	31142
565	18850	31106
566	18881	31069
567	18909	31027
568	18947	31001
569	18978	30964
570	19010	30928
571	19046	30900
572	19078	30864
573	19108	30825
574	19147	30802
575	19179	30766
576	19213	30735
577	19243	30696
578	19274	30659
579	19308	30626
580	19335	30584
581	19364	30544
582	19396	30508
583	19432	30480
584	19464	30445
585	19500	30415
586	19530	30377
587	19570	30353
588	19606	30324
589	19641	30294
590	19672	30256
591	19701	30218
592	19731	30179
593	19766	30148
594	19803	30121
595	19832	30082
596	19861	30041
597	19891	30003
598	19922	29967
599	19961	29942
600	19999	29916
601	20035	29886
602	20064	29847
603	20093	29808
604	20136	29788
605	20170	29756
606	20202	29720
607	20228	29677
608	20261	29643
609	20296	29613
610	20325	29573
611	20359	29541
612	20391	29506
613	20429	29479
614	20455	29436
615	20486	29399
616	20522	29370
617	20553	29333
618	20593	29309
619	20623	29271
620	20656	29238
621	20688	29203
622	20726	29176
623	20766	29152
624	20797	29115
625	20832	29085
626	20865	29052
627	20898	29018
628	20924	28975
629	20964	28951
630	21000	28920
631	21034	28888
632	21069	28858
633	21096	28816
634	21126	28778
635	21166	28754
636	21204	28727
637	21233	28688
638	21267	28655
639	21295	28615
640	21324	28577
641	21358	28544
642	21389	28507
643	21428	28483
644	21467	28456
645	21500	28423
646	21532	28388
647	21562	28350
648	21591	28312
649	21620	28273
650	21650	28236
651	21681	28198
652	21720	28173
653	21749	28134
654	21780	28098
655	21811	28061
656	21837	28019
657	21867	27982
658	21900	27948
659	21934	27916
660	21966	27882
661	21999	27848
662	22024	27805
663	22057	27770
664	22094	27742
665	22125	27706
666	22150	27663
667	22184	27631
668	22219	27599
669	22252	27566
670	22286	27534
671	22320	27502
672	22355	27471
673	22387	27436
674	22418	27399
675	22450	27365
676	22491	27342
677	22519	27302
678	22549	27265
679	22579	27228
680	22614	27197
681	22649	27165
682	22679	27129
683	22707	27089
684	22732	27047
685	22763	27011
686	22796	26976
687	22828	26942
688	22861	26909
689	22900	26882
690	22930	26846
691	22962	26811
692	22990	26772
693	23027	26743
694	23059	26709
695	23090	26673
696	23120	26636
697	23150	26600
698	23182	26565
699	23221	26539
700	23249	26499
701	23279	26463
702	23307	26424
703	23345	26396
704	23371	26355
705	23402	26319
706	23428	26277
707	23469	26253
708	23506	26224
709	23549	26202
710	23587	26175
711	23627	26149
712	23662	26117
713	23697	26087
714	23731	26055
715	23761	26018
716	23793	25983
717	23826	25949
718	23859	25917
719	23891	25882
720	23922	25846
721	23949	25806
722	23975	25766
723	24005	25729
724	24034	25692
725	24065	25657
726	24103	25628
727	24139	25598
728	24178	25571
729	24207	25533
730	24237	25497
731	24277	25471
732	24312	25440
733	24343	25404
734	24379	25374
735	24412	25341
736	24444	25307
737	24471	25267
738	24505	25235
739	24542	25205
740	24572	25169
741	24613	25143
742	24651	25115
743	24681	25079
744	24711	25043
745	24743	25009
746	24779	24978
747	24818	24951
748	24850	24916
749	24885	24885
750	24915	24848
751	24953	24820
752	24985	24785
753	25015	24750
754	25046	24715
755	25079	24681
756	25113	24648
757	25147	24616
758	25178	24580
759	25211	24547
760	25243	24514
761	25288	24491
762	25322	24459
763	25355	24426
764	25384	24388
765	25418	24356
766	25455	24326
767	25485	24291
768	25519	24258
769	25557	24230
770	25592	24198
771	25621	24161
772	25651	24124
773	25678	24086
774	25726	24066
775	25763	24037
776	25795	24002
777	25830	23971
778	25860	23934
779	25891	23900
780	25928	23869
781	25959	23835
782	25994	23803
783	26023	23766
784	26055	23731
785	26085	23695
786	26114	23658
787	26144	23623
788	26180	23591
789	26211	23557
790	26242	23522
791	26271	23485
792	26301	23448
793	26327	23409
794	26357	23373
795	26385	23335
796	26413	23297
797	26450	23268
798	26482	23234
799	26510	23196
800	26545	23165
801	26582	23135
802	26619	23105
803	26654	23073
804	26686	23040
805	26722	23009
806	26752	22973
807	26783	22938
808	26817	22905
809	26851	22873
810	26882	22838
811	26923	22812
812	26957	22779
813	26994	22749
814	27028	22717
815	27058	22681
816	27093	22649
817	27125	22615
818	27157	22581
819	27196	22552
820	27229	22519
821	27256	22481
822	27287	22446
823	27316	22410
824	27355	22381
825	27385	22345
826	27420	22314
827	27455	22282
828	27487	22248
829	27518	22213
830	27552	22181
831	27589	22150
832	27622	22117
833	27662	22090
834	27700	22060
835	27740	22033
836	27773	21999
837	27808	21968
838	27841	21935
839	27883	21908
840	27914	21873
841	27949	21842
842	27990	21815
843	28017	21776
844	28047	21740
845	28088	21713
846	28122	21681
847	28152	21645
848	28190	21616
849	28221	21581
850	28263	21554
851	28294	21519
852	28330	21488
853	28364	21456
854	28396	21421
855	28424	21384
856	28452	21347
857	28482	21312
858	28519	21281
859	28547	21244
860	28586	21215
861	28620	21183
862	28650	21147
863	28683	21113
864	28715	21080
865	28750	21048
866	28779	21011
867	28814	20979
868	28849	20947
869	28879	20912
870	28908	20876
871	28940	20842
872	28973	20808
873	29006	20776
874	29033	20737
875	29061	20701
876	29093	20667
877	29125	20633
878	29162	20602
879	29191	20567
880	29222	20531
881	29257	20500
882	29292	20468
883	29325	20434
884	29354	20399
885	29386	20365
886	29420	20332
887	29448	20295
888	29480	20261
889	29510	20226
890	29541	20191
891	29573	20157
892	29603	20122
893	29633	20087
894	29668	20055
895	29707	20026
896	29739	19991
897	29771	19957
898	29803	19924
899	29832	19888
900	29861	19852
901	29893	19818
902	29929	19787
903	29965	19756
904	29999	19723
905	30039	19694
906	30070	19660
907	30110	19631
908	30138	19594
909	30171	19561
910	30211	19532
911	30241	19497
912	30283	19470
913	30313	19435
914	30354	19407
915	30384	19371
916	30416	19337
917	30445	19302
918	30479	19269
919	30509	19233
920	30538	19198
921	30578	19169
922	30613	19137
923	30649	19106
924	30681	19072
925	30710	19036
926	30738	19000
927	30772	18967
928	30805	18934
929	30834	18898
930	30862	18862
931	30892	18827
932	30930	18797
933	30965	18765
934	30999	18732
935	31035	18700
936	31064	18664
937	31101	18634
938	31140	18604
939	31169	18568
940	31207	18539
941	31245	18508
942	31279	18475
943	31314	18443
944	31352	18413
945	31388	18381
946	31422	18348
947	31454	18315
948	31488	18282
949	31523	18250
950	31556	18217
951	31586	18182
952	31614	18146
953	31654	18116
954	31688	18084
955	31720	18050
956	31756	18018
957	31788	17984
958	31824	17953
959	31853	17917
960	31888	17885
961	31929	17856
962	31960	17822
963	31989	17786
964	32022	17753
965	32058	17721
966	32090	17687
967	32119	17652
968	32152	17619
969	32179	17582
970	32209	17547
971	32240	17513
972	32275	17481
973	32304	17445
974	32338	17413
975	32370	17379
976	32408	17348
977	32437	17313
978	32479	17284
979	32509	17249
980	32540	17215
981	32575	17183
982	32609	17150
983	32635	17113
984	32667	17080
985	32698	17045
986	32738	17016
987	32771	16982
988	32812	16953
989	32846	16920
990	32886	16891
991	32915	16856
992	32944	16820
993	32978	16788
994	33011	16754
995	33042	16720
996	33077	16687
997	33115	16657
998	33151	16625
999	33181	16590
1000	33212	16556
1001	33236	16518
1002	33266	16484
1003	33298	16450
1004	33331	16416
1005	33365	16384
1006	33400	16351
1007	33428	16316
1008	33464	16284
1009	33497	16251
1010	33525	16215
1011	33559	16182
1012	33594	16150
1013	33628	16117
1014	33659	16083
1015	33690	16049
1016	33718	16013
1017	33749	15979
1018	33776	15943
1019	33813	15912
1020	33845	15878
1021	33876	15844
1022	33920	15816
1023	33953	15783
1024	33982	15747
1025	34012	15713
1026	34047	15681
1027	34085	15650
1028	34117	15616
1029	34147	15581
1030	34182	15549
1031	34215	15516
1032	34248	15483
1033	34281	15449
1034	34319	15418
1035	34354	15386
1036	34392	15355
1037	34422	15321
1038	34449	15285
1039	34479	15250
1040	34513	15217
1041	34557	15189
1042	34589	15155
1043	34623	15122
1044	34657	15090
1045	34691	15057
1046	34724	15024
1047	34757	14990
1048	34791	14957
1049	34826	14925
1050	34860	14892
1051	34898	14861
1052	34933	14829
1053	34969	14797
1054	35001	14763
1055	35042	14733
1056	35090	14706
