,0
logabs_skew_w500,1111.6306819915771
cal_rank_disp_roll200,1108.0689435005188
rollstd16_median_ratio,1099.035683631897
rollstd16_std_w500_vs_ref,1086.4847412109375
z_skew_w200,1080.2616090774536
square_range_ratio,1077.925100326538
cal_cdf0.9_roll200,1075.8921461105347
square_kurt_w200_vs_ref,1075.7267208099365
square_kurt,1074.7162652015686
diff_std,1073.4223327636719
z_kurt_vs_ref,1071.0342574119568
logabs_kurt_w200_vs_ref,1068.047890663147
diff2_skew_w200_vs_ref,1065.0893712043762
logabs_kurt,1062.3251852989197
cal_absdz_exp,1055.3134965896606
cal_var_frac,1052.573447227478
square_skew,1052.3649702072144
z_skew_w100_vs_ref,1047.5658202171326
diff2_kurt_w500,1043.4275331497192
square_skew_w500,1043.2747764587402
mannwhitney_pval,1038.235667705536
cal_glr_strength,1031.5464482307434
diff2_std,1024.9706373214722
logabs_std_w200_vs_ref,1022.5273036956787
rollmean16_std_w100_vs_ref,1014.9845471382141
cal_var_exp,1013.9171323776245
sign_std_ratio,1008.4626150131226
cumsum_kurt_w100_vs_ref,1006.7630548477173
cumsum_skew_w100_vs_ref,998.5964431762695
rollstd16_std_w100,996.9024930000305
logabs_std_w500,996.4899096488953
rank_centered_max_ratio,996.0287342071533
cumsum_autocorr,995.1654510498047
cumsum_kurt_vs_ref,993.5638656616211
rollstd16_skew_w100_vs_ref,983.891233921051
diff2_kurt_w200,980.7704315185547
logabs_std_w200,980.0788021087646
diff_skew_w50_vs_ref,978.9226775169373
rollmean16_skew_w200,974.9275584220886
square_skew_vs_ref,974.0838356018066
cumsum_skew,973.7890486717224
logabs_kurt_w500_vs_ref,970.9269027709961
cal_var_roll200,970.4507551193237
cumsum_kurt_w200_vs_ref,967.271420955658
diff_kurt_vs_ref,966.0532221794128
cal_tail_scan,964.0819745063782
diff_kurt_w500_vs_ref,962.6037383079529
abs_std_ratio,961.5718035697937
square_std_w100_vs_ref,955.5648336410522
logabs_q25_vs_ref,954.46968126297
cumsum_std_w500,953.9181175231934
logabs_cov,953.8088145256042
cal_var_scan,953.2595829963684
cumsum_kurt_w50_vs_ref,949.2432508468628
cal_jump_scan,947.9286603927612
cal_seg_ring0,944.2218308448792
rollmean16_std_w200_vs_ref,943.6990938186646
logabs_skew_ratio,941.157922744751
cal_seg_absdz,940.407431602478
square_median_vs_ref,936.2084617614746
rollstd16_std_w500,933.484278678894
z_skew_w200_vs_ref,933.0767583847046
diff_skew_w200,924.8356671333313
logabs_kurt_w500,923.6935315132141
abs_mean_w500,921.110728263855
abs_kurt_vs_ref,920.0174736976624
cal_absdev_scan,908.1461634635925
rollstd16_skew_w50_vs_ref,907.972086429596
cumsum_std_w50,907.7086153030396
logabs_q75,907.3027496337891
cal_seg_autocorr1,904.0779042243958
cal_ring0_roll50,901.6783990859985
cal_rank_exp,892.234218120575
sign_skew,890.3293762207031
logabs_mean,889.28142786026
cal_cdf0.9_roll50,881.3910150527954
logabs_skew_w200,879.077555179596
cal_cdf0.75_roll200,878.6710376739502
cal_seg_cdf0.9,874.8705115318298
diff2_kurt_w20_vs_ref,867.9877862930298
abs_std_w200_vs_ref,863.3340950012207
z_median_vs_ref,863.1318354606628
z_kurt,863.0607666969299
z_kurt_w500,858.5822510719299
cal_seg_tail,858.4780206680298
cumsum_skew_w20_vs_ref,855.0814189910889
z_kurt_w50,849.2984342575073
cal_seg_ring12,848.514178276062
square_std_vs_ref,848.332754611969
diff2_std_ratio,844.7870464324951
rollmean16_skew_w100,842.1541256904602
cal_autocorr2_scan,837.5129499435425
cal_cdf0.1_roll200,836.9942607879639
z_q25_vs_ref,836.830913066864
diff_kurt_w500,835.8433446884155
abs_skew,832.7114868164062
abs_kurt_w20_vs_ref,832.5511002540588
cal_autocorr1_roll50,831.5350828170776
diff_std_ratio,831.5060739517212
z_kurt_w500_vs_ref,831.3808908462524
rollmean16_skew_w50_vs_ref,827.8256182670593
square_q75_vs_ref,824.7457547187805
logabs_q25_ratio,823.5397057533264
cal_seg_jump,823.4491896629333
diff2_skew_w100_vs_ref,818.2752513885498
rollstd16_q75_vs_ref,810.6029591560364
diff_kurt_w20_vs_ref,810.2169642448425
z_skew_w100,808.6638059616089
diff2_kurt_w200_vs_ref,808.5964832305908
square_skew_w200_vs_ref,803.7171201705933
rollmean16_kurt_w100,802.3787455558777
abs_mean,801.1848225593567
cal_autocorr2_roll50,798.565290927887
square_std_w500,791.1786308288574
diff_kurt_w200,790.3636870384216
rollstd16_mean,790.3276557922363
cal_seg_cdf0.25,788.0393996238708
levene_t,784.7874131202698
square_q75,784.4090795516968
diff_kurt_w200_vs_ref,777.3737993240356
cal_seg_cdf0.1,776.1474714279175
z_q25_ratio,773.0732583999634
abs_skew_vs_ref,771.7878394126892
cumsum_skew_w200_vs_ref,771.5838289260864
square_std_w50_vs_ref,768.2228693962097
abs_mean_w200,768.1733875274658
logabs_skew_vs_ref,768.1691765785217
cal_cdf0.25_roll50,765.2218918800354
rollmean16_kurt_w200,764.7639260292053
cal_seg_roughness,761.9430828094482
rollstd16_skew_w50,761.8905673027039
sign_kurt_w500,761.8687171936035
square_median_ratio,761.0473113059998
cal_seg_absdev,760.9937257766724
cal_cdf0.25_roll200,757.191743850708
cumsum_skew_w50_vs_ref,753.6130256652832
logabs_max,753.547860622406
abs_std_vs_ref,742.4577779769897
rollstd16_std_w200,741.6948733329773
rank_cov,735.9993290901184
rank_skew,735.3137259483337
abs_q25_ratio,729.3977265357971
cal_roughness_roll50,726.8919415473938
rollmean16_std_w50,721.6597275733948
rollstd16_skew_w500_vs_ref,720.7409291267395
rank_centered_max_vs_ref,714.7161717414856
rollstd16_mean_w200,713.4403767585754
cumsum_mean_w200,711.992880821228
cumsum_kurt_w500_vs_ref,711.0674924850464
z_q75_vs_ref,710.5205373764038
cal_cdf0.5_roll200,708.868899345398
rollmean16_skew_w20_vs_ref,707.0170698165894
diff2_kurt_w100_vs_ref,706.7979593276978
diff2_kurt_w50_vs_ref,699.621280670166
rank_skew_w500,692.0250463485718
cal_seg_mean,689.5962581634521
abs_skew_w500,686.4738998413086
diff2_skew_w200,685.9304594993591
abs_std,683.4155263900757
diff_std_w500,680.8729033470154
cal_cdf0.25_scan,680.8056426048279
cal_roughness_frac,678.255672454834
cal_mean_exp,676.2601161003113
logabs_q75_vs_ref,674.5494728088379
square_kurt_w200,673.8139314651489
rank_cov_vs_ref,670.930281162262
abs_kurt_w50,670.3816051483154
square_q25_ratio,669.0670990943909
logabs_skew_w500_vs_ref,664.056586265564
z_q75_ratio,663.3746447563171
rank_skew_w100,663.2447123527527
abs_q75,662.1056208610535
square_min,658.8744716644287
rollmean16_std_w20,655.9177169799805
diff2_std_w500,655.6609196662903
logabs_skew_w200_vs_ref,655.218560218811
square_skew_w100_vs_ref,655.1202955245972
square_skew_w50_vs_ref,653.9862198829651
cal_mean_scan,653.5364437103271
cal_rank_scan,651.3877458572388
rank_median,650.887574672699
cumsum_mean_w100,648.0847511291504
abs_kurt,646.8166913986206
abs_median_vs_ref,641.0227398872375
square_skew_w20_vs_ref,640.8637647628784
abs_std_w100,640.4873466491699
abs_std_w500,639.8276972770691
diff2_std_w500_vs_ref,632.9801568984985
diff_kurt_w50,632.3526663780212
cal_sign_runs_roll50,628.3670473098755
diff_kurt_w100,625.3775725364685
abs_q25_vs_ref,624.3531522750854
square_std_w500_vs_ref,619.020676612854
diff2_std_w200,618.9672617912292
z_kurt_w200_vs_ref,615.5894513130188
logabs_cov_vs_ref,615.3911032676697
abs_kurt_w200_vs_ref,611.7953186035156
cal_cdf0.75_scan,611.793294429779
cumsum_skew_w100,607.9433484077454
cumsum_mean_w20,607.4360594749451
logabs_kurt_w20_vs_ref,607.1701717376709
cal_ring0_scan,604.9809894561768
abs_kurt_w500_vs_ref,604.5554990768433
cumsum_kurt_w20_vs_ref,601.8603930473328
diff_std_vs_ref,601.3826122283936
abs_kurt_w200,600.9558320045471
cal_cdf0.75_roll50,597.0015487670898
abs_kurt_w100,596.4389967918396
cumsum_mean,594.6945872306824
sign_std_w20_vs_ref,593.9244112968445
cal_seg_cdf0.75,591.7991819381714
diff2_kurt_w100,591.5781850814819
abs_skew_w200,590.4861187934875
cal_absdev_roll50,582.4956488609314
rollmean16_kurt_w50,580.1910390853882
cumsum_skew_w200,578.4036407470703
square_mean,575.0972108840942
sign_mean,572.9404287338257
logabs_kurt_w100_vs_ref,570.100043296814
z_kurt_w100,569.7489113807678
z_skew_w50,568.009397983551
cumsum_std_w200,566.9501819610596
rollstd16_mean_w500,565.943500995636
rank_median_vs_ref,565.7975106239319
logabs_median_vs_ref,564.6907472610474
rank_skew_w200,564.5909476280212
logabs_skew_w100,561.5845589637756
logabs_mean_w100,561.3850312232971
cal_absdev_exp,556.2329807281494
abs_skew_w200_vs_ref,555.9053688049316
logabs_std_w100,553.1076145172119
rank_kurt_w500_vs_ref,552.4575881958008
rollstd16_skew_w20,550.2298307418823
z_skew_w50_vs_ref,547.2951102256775
rank_kurt,546.6206951141357
rollmean16_skew_w50,543.4972701072693
sign_std_vs_ref,542.4380598068237
logabs_skew_w20,537.6617069244385
cal_seg_cdf0.5,535.0021109580994
abs_kurt_w20,534.5582284927368
logabs_kurt_w50_vs_ref,533.3235378265381
mannwhitney_z,531.9317603111267
logabs_cov_ratio,529.1191568374634
abs_kurt_w100_vs_ref,524.09259557724
cal_cdf0.5_scan,523.7798681259155
square_kurt_w100,522.9988312721252
z_kurt_w200,521.1568922996521
logabs_std_w50_vs_ref,520.7624192237854
cal_seg_rank_disp,519.982259273529
logabs_std_w50,519.1033411026001
diff_skew_w100,518.3838682174683
z_kurt_w20_vs_ref,510.46491050720215
square_skew_w500_vs_ref,509.5254282951355
abs_skew_w100,506.5566563606262
diff2_skew_w50,505.948721408844
diff_skew_w20_vs_ref,504.9529800415039
abs_skew_w50,504.2449607849121
cumsum_skew_w500,503.8240623474121
square_std_w20_vs_ref,503.5061836242676
abs_skew_w50_vs_ref,502.4748167991638
square_std_w200,501.50823974609375
cal_rank_roll200,500.40350818634033
cumsum_skew_w50,499.13451194763184
abs_kurt_w500,497.29518699645996
cumsum_std_w100,493.4497790336609
rank_kurt_w200,491.88015127182007
abs_skew_w500_vs_ref,490.0946135520935
abs_q75_vs_ref,488.9184079170227
logabs_mean_w500,486.0280776023865
abs_skew_w20_vs_ref,481.9868025779724
rollstd16_std_w50,481.6827712059021
abs_kurt_w50_vs_ref,480.7068600654602
abs_std_w200,476.1291217803955
logabs_mean_vs_ref,474.32805919647217
abs_std_w20_vs_ref,468.11966705322266
logabs_mean_w200,465.79534006118774
abs_q75_ratio,465.15060901641846
logabs_std_w100_vs_ref,464.9699692726135
logabs_kurt_w100,464.6638765335083
cal_var_roll50,462.0384011268616
rollstd16_mean_w100_vs_ref,458.6326494216919
logabs_kurt_w200,458.4293532371521
z_kurt_w100_vs_ref,456.6959295272827
cumsum_kurt_w100,456.0288095474243
cumsum_kurt,455.6976103782654
diff2_kurt_w50,452.1747488975525
cal_cdf0.5_roll50,450.47626066207886
logabs_std_w20_vs_ref,445.0478491783142
diff2_skew_w100,443.87861919403076
diff_std_w200_vs_ref,443.18782138824463
rank_kurt_w100,443.0317006111145
