iter	Logloss
244	0.2947227414
245	0.2946885194
246	0.2946505386
247	0.2946108601
248	0.2945729462
249	0.2945245614
250	0.2944853263
251	0.2944455793
252	0.2944021716
253	0.2943660669
254	0.2943201311
255	0.2942843085
256	0.2942590189
257	0.2942363607
258	0.2942075466
259	0.2941767359
260	0.2941416255
261	0.2940863731
262	0.2940568464
263	0.2940234002
264	0.2939727967
265	0.2939366154
266	0.2938896859
267	0.29386448
268	0.2938250859
269	0.2937845176
270	0.2937567708
271	0.2937002535
272	0.2936717146
273	0.293629978
274	0.2935781148
275	0.2935361542
276	0.2934758839
277	0.293446036
278	0.2933984173
279	0.2933626701
280	0.293332276
281	0.2933024793
282	0.2932727172
283	0.2931901449
284	0.2931612925
285	0.2931137171
286	0.2930682711
287	0.2930373398
288	0.2930042822
289	0.292972369
290	0.2929270125
291	0.2928779272
292	0.2928637234
293	0.292834986
294	0.2928037489
295	0.2927717853
296	0.292730318
297	0.2927036987
298	0.2926813396
299	0.2926552966
300	0.2926252348
301	0.2925806938
302	0.2925368089
303	0.2925105509
304	0.2924643435
305	0.2924198742
306	0.292381877
307	0.2923516408
308	0.2923134639
309	0.2922875433
310	0.2922362754
311	0.2922075664
312	0.2921762046
313	0.2921440459
314	0.2921048648
315	0.2920632763
316	0.292033557
317	0.2920084968
318	0.2919476639
319	0.2919240552
320	0.2918953268
321	0.2918657081
322	0.2918293837
323	0.2918002598
324	0.2917835752
325	0.2917584004
326	0.2917220129
327	0.2916713414
328	0.2916369422
329	0.2916155941
330	0.2915904486
331	0.2915665532
332	0.2915333656
333	0.2914866925
334	0.291454462
335	0.2914347964
336	0.291413885
337	0.2913732836
338	0.2913299149
339	0.2912933089
340	0.2912691542
341	0.2912264996
342	0.2912012253
343	0.2911686291
344	0.2911429318
345	0.2911099708
346	0.2910707383
347	0.291039162
348	0.2909813768
349	0.2909460472
350	0.2909273474
351	0.2908864726
352	0.2908592532
353	0.2908373584
354	0.290808399
355	0.2907933752
356	0.2907661919
357	0.2907435682
358	0.290708327
359	0.2906708885
360	0.2906324389
361	0.2905948393
362	0.2905685719
363	0.2905336366
364	0.2905085915
365	0.2904739815
366	0.2904089642
367	0.290378272
368	0.2903416591
369	0.2903078588
370	0.2902482476
371	0.2902173636
372	0.2901801908
373	0.2901539842
374	0.2901048475
375	0.2900506202
376	0.2900230348
377	0.2899953748
378	0.2899643156
379	0.2899349888
380	0.289894813
381	0.2898593476
382	0.2898252725
383	0.2897829989
384	0.2897398566
385	0.2897197713
386	0.2896938663
387	0.2896747378
388	0.2896511237
389	0.2896071634
390	0.2895816852
391	0.2895295659
392	0.2894751333
393	0.2894512648
394	0.2894221421
395	0.2893795016
396	0.2893343067
397	0.2893041271
398	0.2892771567
399	0.2892525604
400	0.2892189755
401	0.2891849069
402	0.2891593295
403	0.2891262148
404	0.2890978822
405	0.2890791692
406	0.2890523324
407	0.2890205371
408	0.2889828682
409	0.2889559313
410	0.2889195056
411	0.2888929106
412	0.2888640231
413	0.288835969
414	0.2887829512
415	0.2887526586
416	0.288728172
417	0.2886941748
418	0.2886722256
419	0.2886168494
420	0.2885925537
421	0.2885462395
422	0.2884977205
423	0.2884657137
424	0.2884066467
425	0.2883857644
426	0.288340104
427	0.2883227887
428	0.2882905515
429	0.2882585013
430	0.2882256799
431	0.2881919127
432	0.2881556505
433	0.2881098449
434	0.2880839591
435	0.2880492129
436	0.2880242837
437	0.2879701181
438	0.2879186539
439	0.2878900678
440	0.2878657454
441	0.2878334552
442	0.2878150422
443	0.2877938696
444	0.2877541688
445	0.2877268904
446	0.2876831424
447	0.2876462048
448	0.2875995767
449	0.2875707489
450	0.287547101
451	0.2875121728
452	0.2874854058
453	0.2874501799
454	0.2873870015
455	0.2873496996
456	0.2873309759
457	0.2872943706
458	0.2872428747
459	0.2872103734
460	0.2871874036
461	0.2871474437
462	0.2871173429
463	0.2870988403
464	0.2870703913
465	0.2870416755
466	0.2870199065
467	0.2870017806
468	0.2869794064
469	0.2869334921
470	0.2868745473
471	0.2868355996
472	0.2867938115
473	0.2867496025
474	0.2867275553
475	0.2867099454
476	0.286653967
477	0.286630204
478	0.2865976347
479	0.2865722881
480	0.2865353625
481	0.2864895383
482	0.2864658496
483	0.2864365483
484	0.2864136862
485	0.2863870691
486	0.2863473551
487	0.2862804703
488	0.2862446019
489	0.2862013245
490	0.2861611763
491	0.2861247954
492	0.2860923691
493	0.2860595119
494	0.2860238272
495	0.2860005005
496	0.2859808833
497	0.2859284419
498	0.2858965636
499	0.2858682849
500	0.2858382018
501	0.2858032115
502	0.2857575609
503	0.285724422
504	0.285706489
505	0.285673435
506	0.2856445174
507	0.2856228292
508	0.2855822396
509	0.2855457765
510	0.2855071931
511	0.2854765691
512	0.2854531553
513	0.2854325115
514	0.2854017084
515	0.2853649871
516	0.2853334179
517	0.285274196
518	0.2852539884
519	0.2852373801
520	0.2851887127
521	0.2851568661
522	0.2851153864
523	0.2850890538
524	0.2850563869
525	0.2850363891
526	0.2850077188
527	0.2849669857
528	0.2849349282
529	0.2848560964
530	0.2848292726
531	0.2847780594
532	0.2847461436
533	0.2847269568
534	0.2846924417
535	0.2846607371
536	0.2846154052
537	0.2845964014
538	0.284566978
539	0.2845481045
540	0.2845041343
541	0.2844538787
542	0.2844245224
543	0.2843791751
544	0.2843449303
545	0.2843121778
546	0.2842729276
547	0.2842308262
548	0.2841809835
549	0.2841599538
550	0.284131114
551	0.2840916337
552	0.2840645961
553	0.2840242327
554	0.2839897087
555	0.2839423686
556	0.2839069942
557	0.2838740355
558	0.283848845
559	0.2838025158
560	0.2837664311
561	0.2837290436
562	0.2836823846
563	0.2836663681
564	0.2836373301
565	0.2836014099
566	0.2835709873
567	0.2835470663
568	0.2835273111
569	0.2835077213
570	0.2834848904
571	0.283422384
572	0.2833808785
573	0.2833238262
574	0.2832951379
575	0.2832569536
576	0.2832041329
577	0.2831817259
578	0.2831541466
579	0.283114802
580	0.2830917204
581	0.2830762191
582	0.2830463511
583	0.2830144276
584	0.2829690736
585	0.2829165302
586	0.2828762359
587	0.2828449636
588	0.2828087414
589	0.2827628426
590	0.2827158565
591	0.2826712284
592	0.2826408605
593	0.2825947849
594	0.2825770054
595	0.2825198078
596	0.2824802215
597	0.2824563686
598	0.2824208658
599	0.282395516
600	0.282371514
601	0.2823276962
602	0.282292636
603	0.2822751691
604	0.2822572212
605	0.2822165459
606	0.2821911502
607	0.2821661744
608	0.2821324673
609	0.282097862
610	0.2820582756
611	0.2820158111
612	0.2819544415
613	0.2819203749
614	0.2818900046
615	0.2818279382
616	0.2817791684
617	0.2817261764
618	0.2816965705
619	0.281660643
620	0.2816303332
621	0.2815867574
622	0.2815519286
623	0.2815152602
624	0.2814961394
625	0.2814699883
626	0.2814290305
627	0.2813883673
628	0.2813608496
629	0.28132112
630	0.2812818
631	0.281246245
632	0.2811945139
633	0.2811486859
634	0.2811162725
635	0.281081798
636	0.2810536208
637	0.2810154482
638	0.2809930739
639	0.2809622399
640	0.280918943
641	0.2808970052
642	0.2808610553
643	0.2808049652
644	0.2807512878
645	0.2806993347
646	0.2806709602
647	0.2806146825
648	0.2805504752
649	0.2805206682
650	0.2804338238
651	0.2803808642
652	0.2803503028
653	0.2802759923
654	0.2802438206
655	0.2802162347
656	0.2801786378
657	0.2801427273
658	0.2801094425
659	0.2800644821
660	0.2800427911
661	0.2800166376
662	0.2799629113
663	0.2799423145
664	0.2798965905
665	0.27986328
666	0.2798200443
667	0.2797907296
668	0.2797427304
669	0.2797021596
670	0.2796382156
671	0.2795790287
672	0.2795428123
673	0.2795089051
674	0.2794316113
675	0.2793822523
676	0.2793442709
677	0.279296945
678	0.2792662388
679	0.2792406919
680	0.2792096252
681	0.2791849294
682	0.2791646435
683	0.2791359641
684	0.2790960717
685	0.2790644361
686	0.279007985
687	0.2789871275
688	0.2789277251
689	0.2788842785
690	0.2788545903
691	0.2788351439
692	0.278813698
693	0.2787791716
694	0.2787432843
695	0.2786879662
696	0.2786591427
697	0.2786231251
698	0.2785846021
699	0.2785516579
700	0.2785073796
701	0.2784840149
702	0.2784489588
703	0.2783955462
704	0.2783536569
705	0.2783132216
706	0.2782550355
707	0.2782053242
708	0.2781501638
709	0.2780982479
710	0.2780674464
711	0.2780265634
712	0.2780047136
713	0.2779574287
714	0.2779204486
715	0.2778867334
716	0.2778613404
717	0.2778346247
718	0.2777974228
719	0.2777338631
720	0.2776848542
721	0.2776411321
722	0.2776084862
723	0.2775322261
724	0.2774867678
725	0.2774580804
726	0.2774065341
727	0.2773801823
728	0.277339283
729	0.2773173052
730	0.2772884917
731	0.277255878
732	0.2772105908
733	0.277178849
734	0.2771334312
735	0.2771097232
736	0.2770782841
737	0.2770457737
738	0.2770174502
739	0.2769889905
740	0.2769520322
741	0.2769098667
742	0.2768751398
743	0.2768331761
744	0.2767968869
745	0.2767643699
746	0.2767352025
747	0.2766962381
748	0.2766666309
749	0.276636262
750	0.2766011197
751	0.2765752113
752	0.2765449066
753	0.2764945516
754	0.2764536202
755	0.2764059573
756	0.2763746812
757	0.2763387626
758	0.2763083076
759	0.2762640315
760	0.276218831
761	0.2761956674
762	0.2761635406
763	0.2761318377
764	0.2761098115
765	0.2760747939
766	0.2760466055
767	0.2760133748
768	0.2759730255
769	0.2759466608
770	0.2759145579
771	0.2758604079
772	0.275827074
773	0.2758030913
774	0.2757555164
775	0.2757182713
776	0.2756990494
777	0.275675257
778	0.2756353205
779	0.2756121304
780	0.2755601469
781	0.2755125216
782	0.2754687457
783	0.2754340202
784	0.2753925991
785	0.2753545076
786	0.2753396667
787	0.2753099023
788	0.2752719804
789	0.2752186954
790	0.2751735818
791	0.2751400671
792	0.2751031629
793	0.2750806649
794	0.2750460854
795	0.2749945159
796	0.2749626814
797	0.2749280216
798	0.274875269
799	0.2748560666
800	0.2748213799
801	0.2747941189
802	0.2747576714
803	0.2747241432
804	0.2746804436
805	0.2746501567
806	0.2746084112
807	0.274573958
808	0.2745373065
809	0.27450676
810	0.2744811389
811	0.2744508271
812	0.2744256196
813	0.2744024776
814	0.274368267
815	0.2743445025
816	0.2742986665
817	0.2742665254
818	0.2742382082
819	0.2742034963
820	0.2741647437
821	0.2741449288
822	0.2741062402
823	0.274071985
824	0.2740362588
825	0.2740062398
826	0.2739737719
827	0.2739390037
828	0.2739092761
829	0.2738706504
830	0.2738392579
831	0.2738073121
832	0.2737750635
833	0.2737360353
834	0.273713125
835	0.2736852122
836	0.2736581044
837	0.2736120039
838	0.2735788562
839	0.2735582295
840	0.2735267268
841	0.2734796409
842	0.2734441377
843	0.2734125886
844	0.2733543724
845	0.2733253601
846	0.2732902049
847	0.2732657663
848	0.2732389471
849	0.273204861
850	0.2731832553
851	0.273154964
852	0.2731288249
853	0.2730890127
854	0.2730597803
855	0.2730275337
856	0.272991999
857	0.2729453599
858	0.2729181442
859	0.2728887676
860	0.2728654417
861	0.2728336962
862	0.2728023883
863	0.2727708494
864	0.2727411653
865	0.2727082802
866	0.2726693522
867	0.2726175552
868	0.2725945097
869	0.2725653074
870	0.2725458102
871	0.2725212542
872	0.2724987724
873	0.2724705585
874	0.2724311419
875	0.2723991956
876	0.2723668664
877	0.2723296521
878	0.2723115863
879	0.2722799492
880	0.2722577437
881	0.2722078731
882	0.2721719245
883	0.27214202
884	0.2720909382
885	0.2720643061
886	0.2720077847
887	0.271986162
888	0.2719619451
889	0.2719451282
890	0.2719037503
891	0.2718731964
892	0.2718468862
893	0.2718058975
894	0.2717695854
895	0.2717418034
896	0.2716951079
897	0.2716761225
898	0.2716073855
899	0.2715631552
900	0.2715455892
901	0.2714974386
902	0.2714772112
903	0.271428115
904	0.2714035394
905	0.2713740159
906	0.2713391332
907	0.2713095324
908	0.2712591965
909	0.2712383374
910	0.2712059485
911	0.2711613635
912	0.271125314
913	0.2710748035
914	0.2710474203
915	0.2710130731
916	0.270984948
917	0.2709369896
918	0.2709146934
919	0.2708941716
920	0.2708531428
921	0.2708307133
922	0.2707966556
923	0.2707713976
924	0.2707461945
925	0.2707167359
926	0.270696269
927	0.2706761855
928	0.2706322739
929	0.2705996677
930	0.2705729231
931	0.270556195
932	0.2705305044
933	0.2705014495
934	0.2704651446
935	0.2704330176
936	0.2703770398
937	0.270344738
938	0.2703201248
939	0.2702865829
940	0.2702499424
941	0.2702093669
942	0.2701878157
943	0.2701266604
944	0.2700945734
945	0.2700650245
946	0.2700334736
947	0.2699904165
948	0.2699662122
949	0.2699440782
950	0.2699072731
951	0.2698829035
952	0.2698534292
953	0.2698187044
954	0.2697896721
955	0.2697458415
956	0.2697193817
957	0.2697000477
958	0.2696644806
959	0.2696191668
960	0.2695819772
961	0.2695566643
962	0.2695335892
963	0.2694891303
964	0.2694604236
965	0.2694224333
966	0.2693927041
967	0.2693510091
968	0.269330982
969	0.2692768526
970	0.269245652
971	0.2692020415
972	0.2691639542
973	0.2691327441
974	0.269091653
975	0.269070987
976	0.2690435252
977	0.26901491
978	0.2689897608
979	0.2689624131
980	0.2688957443
981	0.2688508489
982	0.268811093
983	0.2687789802
984	0.2687069292
985	0.2686760063
986	0.2686548597
987	0.2686328687
988	0.2685941897
989	0.2685400179
990	0.2685138249
991	0.2684861888
992	0.2684575175
993	0.268439004
994	0.2683881624
995	0.2683673299
996	0.2683403017
997	0.2683202754
998	0.2682756115
999	0.2682314403
1000	0.2682105978
1001	0.2681844106
1002	0.2681596185
1003	0.2681200128
1004	0.268071062
1005	0.2680479124
1006	0.2680097085
1007	0.2679661625
1008	0.267934872
1009	0.2679130075
1010	0.2678941691
1011	0.2678766345
1012	0.2678425151
1013	0.2678131164
1014	0.2677776293
1015	0.2677392451
1016	0.2676917821
1017	0.2676675606
1018	0.2676406847
1019	0.2676182745
1020	0.2675837318
1021	0.2675616268
1022	0.2675350286
1023	0.2674857814
1024	0.2674687575
1025	0.2674306904
1026	0.2673992557
1027	0.2673659009
1028	0.267327087
1029	0.2672999852
1030	0.2672809857
1031	0.2672631363
1032	0.2672490306
1033	0.2672292511
1034	0.2672003756
1035	0.2671587449
1036	0.2671250197
1037	0.2671027347
1038	0.2670735624
1039	0.2670537181
1040	0.2670190253
1041	0.2670010743
1042	0.2669790871
1043	0.2669632206
1044	0.2669324577
1045	0.2668950162
1046	0.266870895
1047	0.2668319273
1048	0.2667976218
1049	0.266750509
1050	0.2667271467
1051	0.2667054925
1052	0.2666857379
1053	0.266636569
1054	0.2666131425
1055	0.266589857
1056	0.2665520844
1057	0.2665279318
1058	0.2664904058
1059	0.2664527576
1060	0.2664237993
1061	0.2663905281
1062	0.2663589743
1063	0.2663406253
1064	0.266311498
1065	0.2662926942
1066	0.266279263
1067	0.2662437095
1068	0.2662072807
1069	0.266154147
1070	0.266125536
1071	0.2660964429
1072	0.2660450965
1073	0.266005236
1074	0.2659650214
1075	0.2658904762
1076	0.2658603102
1077	0.2658441088
1078	0.2658234649
1079	0.2657964205
1080	0.2657776691
1081	0.2657518538
1082	0.2657325192
1083	0.2657151245
1084	0.2656859523
1085	0.2656684738
1086	0.2656244259
1087	0.2655956928
1088	0.2655565033
1089	0.2655303871
1090	0.2655122554
1091	0.2654818245
1092	0.2654503368
1093	0.2654250292
1094	0.2654003747
1095	0.2653627063
1096	0.2653100406
1097	0.2652750244
1098	0.2652505956
1099	0.2652202601
1100	0.265204282
1101	0.2651762186
1102	0.2651511608
1103	0.2651042149
1104	0.2650699903
1105	0.2650134994
1106	0.2649939948
1107	0.2649660227
1108	0.264924054
1109	0.2648824613
1110	0.2648312917
1111	0.2647991535
1112	0.2647810568
1113	0.2647444245
1114	0.2647092306
1115	0.2646649757
1116	0.2646386326
1117	0.2646120341
1118	0.2645732113
1119	0.2645545459
1120	0.2645271547
1121	0.2645155132
1122	0.2644769644
1123	0.2644537273
1124	0.264429498
1125	0.2644089792
1126	0.2643469894
1127	0.2643162101
1128	0.2642870748
1129	0.2642550725
1130	0.2642224722
1131	0.2641969011
1132	0.2641794155
1133	0.2641569504
1134	0.2641210486
1135	0.2640912086
1136	0.2640756849
1137	0.2640543681
1138	0.2640370456
1139	0.2640170672
1140	0.2639695827
1141	0.2639412428
1142	0.2639069495
1143	0.2638597074
1144	0.2638251295
1145	0.2638009605
1146	0.2637745525
1147	0.2637477258
1148	0.2637259383
1149	0.263701974
1150	0.2636750227
1151	0.2636151916
1152	0.2635710751
1153	0.2635492524
1154	0.2635255429
1155	0.263507568
1156	0.2634800156
1157	0.2634581276
1158	0.2634350296
1159	0.2634208943
1160	0.263380565
1161	0.2633484121
1162	0.2633095494
1163	0.2632654635
1164	0.2632497547
1165	0.2632016198
1166	0.263177206
1167	0.2631396786
1168	0.263105931
1169	0.2630715885
1170	0.2630370835
1171	0.263001683
1172	0.2629576549
1173	0.2629224029
1174	0.2628983862
1175	0.2628750452
1176	0.2628519134
1177	0.2628176517
1178	0.2627805739
1179	0.2627641663
1180	0.2627364975
1181	0.2626993935
1182	0.2626714064
1183	0.262633361
1184	0.2625947646
1185	0.2625650994
1186	0.2625294289
1187	0.2625082247
1188	0.2624952627
1189	0.2624561301
1190	0.2624263502
1191	0.2623816595
1192	0.2623356217
1193	0.2623039978
1194	0.2622634576
1195	0.2622401747
1196	0.2622161978
1197	0.2621893804
1198	0.2621579905
1199	0.2621310581
1200	0.2621102929
1201	0.2620899228
1202	0.2620557039
1203	0.2620185141
1204	0.261991453
1205	0.2619439954
1206	0.2619175476
1207	0.2618881449
1208	0.2618710165
1209	0.2618426719
1210	0.2618237697
1211	0.261796707
1212	0.2617822566
1213	0.2617533651
1214	0.2617258898
1215	0.2616945553
1216	0.2616758793
1217	0.2616571738
1218	0.2616344604
1219	0.2615916568
1220	0.2615664813
1221	0.2615361918
1222	0.261497267
1223	0.2614755127
1224	0.2614566839
1225	0.2614271873
1226	0.2614090875
1227	0.2613829612
1228	0.2613417149
1229	0.2613284804
1230	0.2612902979
1231	0.2612709926
1232	0.2612564717
1233	0.2612375027
1234	0.2612171684
1235	0.261196732
1236	0.2611732079
1237	0.2611313259
1238	0.2611053343
1239	0.2610814308
1240	0.26105216
1241	0.261007409
1242	0.2609822676
1243	0.2609571673
1244	0.2609382978
1245	0.2609168284
1246	0.2608842869
1247	0.2608542628
1248	0.2608243277
1249	0.2607793763
1250	0.2607425418
1251	0.2607183874
1252	0.2606846273
1253	0.2606505541
1254	0.2606192453
1255	0.2605981283
1256	0.2605732711
1257	0.260530489
1258	0.2605006185
1259	0.2604809228
1260	0.2604592569
1261	0.2604238786
1262	0.2604068067
1263	0.2603608654
1264	0.2603295722
1265	0.2603018138
1266	0.2602562487
1267	0.2602206746
1268	0.2601811783
1269	0.2601492974
1270	0.2601114019
1271	0.2600827164
1272	0.2600660742
1273	0.2600445508
1274	0.2600086264
1275	0.2599921725
1276	0.2599325852
1277	0.2598967078
1278	0.2598626174
1279	0.259843001
1280	0.2598146384
1281	0.2597919416
1282	0.2597706798
1283	0.2597375959
1284	0.2597069748
1285	0.2596735508
1286	0.2596575322
1287	0.2596193481
1288	0.2595940276
1289	0.2595608579
1290	0.2595263094
1291	0.2594912412
1292	0.259462823
1293	0.2594380321
1294	0.2593960987
1295	0.2593667269
1296	0.2593435934
1297	0.259291662
1298	0.2592608333
1299	0.2592263382
1300	0.2591919893
1301	0.2591597522
1302	0.2591410503
1303	0.2591184391
1304	0.2590915708
1305	0.259054514
1306	0.2590196246
1307	0.2589872547
1308	0.2589518372
1309	0.2589337829
1310	0.2589148658
1311	0.258880969
1312	0.2588618621
1313	0.2588359173
1314	0.2588107481
1315	0.2587970085
1316	0.2587460951
1317	0.2587167415
1318	0.2586994643
1319	0.2586704511
1320	0.258641812
1321	0.2585884254
1322	0.2585723868
1323	0.2585463116
1324	0.258532758
1325	0.2585177457
1326	0.2585022308
1327	0.258470758
1328	0.2584474777
1329	0.2584161402
1330	0.2583972453
1331	0.2583756998
1332	0.2583619804
1333	0.2583463414
1334	0.258315965
1335	0.2582953043
1336	0.258277269
1337	0.258256136
1338	0.2582330597
1339	0.2582081921
1340	0.2581795763
1341	0.2581465758
1342	0.258125393
1343	0.2581110762
1344	0.2580834536
1345	0.2580657039
1346	0.2580504966
1347	0.2580198805
1348	0.2580031829
1349	0.2579781869
1350	0.2579472222
1351	0.2579177684
1352	0.2578901931
1353	0.2578733706
1354	0.2578329755
1355	0.2577847793
1356	0.25775357
1357	0.2577424502
1358	0.2577019946
1359	0.2576843614
1360	0.2576549603
1361	0.2576182187
1362	0.2575770118
1363	0.2575497789
1364	0.2575207842
1365	0.2574940435
1366	0.2574776494
1367	0.2574512683
1368	0.2574124851
1369	0.2573640323
1370	0.2573237063
1371	0.2572804544
1372	0.2572431514
1373	0.2572222996
1374	0.2571971533
1375	0.2571667177
1376	0.2571416048
1377	0.2570923785
1378	0.2570625276
1379	0.2570410261
1380	0.2570233379
1381	0.2569953499
1382	0.2569420464
1383	0.2569148215
1384	0.2568774261
1385	0.2568336177
1386	0.256808732
1387	0.256791272
1388	0.2567703758
1389	0.2567327528
1390	0.2567103468
1391	0.2566856512
1392	0.256661588
1393	0.2566375876
1394	0.2566069964
1395	0.2565712088
1396	0.2565196348
1397	0.2564961713
1398	0.2564722281
1399	0.2564474234
1400	0.2564086795
1401	0.2563865614
1402	0.2563726536
1403	0.2563500051
1404	0.2563306095
1405	0.2563113387
1406	0.2562892636
1407	0.2562681655
1408	0.2562448875
1409	0.256221758
1410	0.2561689973
1411	0.2561416618
1412	0.2561085532
1413	0.2560941249
1414	0.256068334
1415	0.2560493461
1416	0.2560226603
1417	0.2559960108
1418	0.2559660943
1419	0.255938626
1420	0.2559113132
1421	0.2558937812
1422	0.2558692421
1423	0.2558368288
1424	0.2557956329
1425	0.2557765686
1426	0.2557412929
1427	0.2557163829
1428	0.2556918512
1429	0.2556639059
1430	0.255639927
1431	0.2556206047
1432	0.2555932719
1433	0.2555675959
1434	0.2555530898
1435	0.2555316659
1436	0.2555085302
1437	0.2554719917
1438	0.2554302437
1439	0.2553892975
1440	0.2553501109
1441	0.2553238422
1442	0.2552975872
1443	0.2552817654
1444	0.2552346161
1445	0.2551610747
1446	0.2551470222
1447	0.255124722
1448	0.2551121521
1449	0.2550795419
1450	0.2550393627
1451	0.2550093495
1452	0.2549690179
1453	0.2549456548
1454	0.2549281971
1455	0.2548892645
1456	0.2548670258
1457	0.254844794
1458	0.2548231309
1459	0.2548106022
1460	0.2547938638
1461	0.2547624581
1462	0.2547278852
1463	0.2547098634
1464	0.2546860526
1465	0.2546556932
1466	0.2546351699
1467	0.2546033755
1468	0.2545711577
1469	0.2545467007
1470	0.2545203956
1471	0.2544941521
1472	0.2544680896
1473	0.2544439409
1474	0.2544221712
1475	0.254399167
1476	0.2543731397
1477	0.2543455252
1478	0.2543281934
1479	0.2543138687
1480	0.254289256
1481	0.2542504859
1482	0.2542298211
1483	0.2542082072
1484	0.254177826
1485	0.2541615671
1486	0.2541457081
1487	0.254130005
1488	0.2540814714
1489	0.2540419107
1490	0.2540271285
1491	0.2539764897
1492	0.2539565871
1493	0.2539418485
1494	0.2539236109
1495	0.2539078958
1496	0.2538785198
1497	0.2538503096
1498	0.2538270815
1499	0.253801608
