iter	Logloss
420	0.5763320815
421	0.5762543063
422	0.5761956462
423	0.5761128399
424	0.5760409488
425	0.5759704002
426	0.5758897124
427	0.5758093128
428	0.5757192044
429	0.5756268112
430	0.5755402909
431	0.5754715976
432	0.5754199229
433	0.5753416044
434	0.5752539473
435	0.5751745345
436	0.5750949373
437	0.5750040338
438	0.5749296818
439	0.5748139314
440	0.5747490465
441	0.574706379
442	0.5746117852
443	0.5745416427
444	0.5744882365
445	0.5744194821
446	0.574342475
447	0.5742659192
448	0.5742174084
449	0.5741235963
450	0.5740674948
451	0.5739855291
452	0.5739336438
453	0.5738647183
454	0.5737854366
455	0.5736967034
456	0.5736178459
457	0.5735437068
458	0.5734751535
459	0.5734326574
460	0.5733573907
461	0.5732658642
462	0.5731844834
463	0.5731120345
464	0.5730141135
465	0.5729182192
466	0.5728492362
467	0.572783546
468	0.5727227796
469	0.5726340585
470	0.5725521547
471	0.5724715571
472	0.5723829218
473	0.5723088487
474	0.5722360287
475	0.5721376354
476	0.5720748716
477	0.5720267069
478	0.5719711006
479	0.571903203
480	0.5718261318
481	0.5717568536
482	0.5716866483
483	0.5715880692
484	0.5715210804
485	0.5714299493
486	0.5713462078
487	0.5712469958
488	0.5711703665
489	0.5710904807
490	0.5710153128
491	0.5709675163
492	0.5708974269
493	0.5708328829
494	0.5707612453
495	0.5707134483
496	0.5706269581
497	0.5705792918
498	0.5705029306
499	0.5704136102
500	0.5703350441
501	0.5702519043
502	0.5701911431
503	0.5700982535
504	0.5699775073
505	0.569899908
506	0.569813332
507	0.5697505475
508	0.5696954274
509	0.5696113985
510	0.5695424745
511	0.5694767322
512	0.5693871807
513	0.5692869657
514	0.5692002329
515	0.5691438518
516	0.5690770546
517	0.569013886
518	0.5689497085
519	0.5689019449
520	0.5688211871
521	0.5687505532
522	0.5686469334
523	0.5685585903
524	0.5685085216
525	0.5684408082
526	0.5683425034
527	0.568280463
528	0.5682321535
529	0.5681639373
530	0.5680553997
531	0.5679932737
532	0.5679112131
533	0.5678197881
534	0.5677169619
535	0.5676534761
536	0.5676030243
537	0.5675280266
538	0.5674341514
539	0.5673548797
540	0.5673206536
541	0.567243221
542	0.5671668213
543	0.5671131634
544	0.5670485636
545	0.5669725612
546	0.5668814687
547	0.566824424
548	0.5667598311
549	0.5666891286
550	0.5666011565
551	0.5665201901
552	0.5664505042
553	0.566395483
554	0.5663287535
555	0.5662391124
556	0.5661555222
557	0.5660866237
558	0.5660025011
559	0.5659450096
560	0.5658785676
561	0.5658273863
562	0.5657343608
563	0.5656769709
564	0.5655890658
565	0.5655093762
566	0.5653941266
567	0.5653313183
568	0.5652591318
569	0.5651853271
570	0.5651206393
571	0.565047489
572	0.5649741836
573	0.5648930436
574	0.5648154505
575	0.5647426694
576	0.5646851172
577	0.564608541
578	0.5645217831
579	0.5644651075
580	0.5643917719
581	0.5643270257
582	0.5642544461
583	0.5641651493
584	0.5640934496
585	0.5640316341
586	0.5639490672
587	0.5638676266
588	0.5638223919
589	0.5637510401
590	0.5636865158
591	0.5636267228
592	0.5635128413
593	0.5634135471
594	0.5633229627
595	0.5632589537
596	0.5631815994
597	0.5631201528
598	0.5630471847
599	0.5630069825
600	0.5629587217
601	0.5628697777
602	0.5627854459
603	0.562701183
604	0.5626086947
605	0.5625275895
606	0.5624383032
607	0.5623560124
608	0.5622792436
609	0.5621738194
610	0.5620872069
611	0.5620273574
612	0.5619571816
613	0.5618966058
614	0.5618398667
615	0.5617831099
616	0.5617176598
617	0.5616666697
618	0.5616174336
619	0.5615417412
620	0.5614792534
621	0.5613790613
622	0.5613187554
623	0.56125451
624	0.5612046157
625	0.5611172961
626	0.5610409192
627	0.5609744576
628	0.5609075543
629	0.5608190957
630	0.5607641943
631	0.5606762499
632	0.5605952872
633	0.5605103203
634	0.5604354301
635	0.5603556118
636	0.5602804545
637	0.5601942918
638	0.5601249808
639	0.5600513441
640	0.559998698
641	0.559884307
642	0.5598077882
643	0.5597630808
644	0.5596671339
645	0.5595859297
646	0.5595317861
647	0.5594745607
648	0.5593893477
649	0.5593398787
650	0.5592656002
651	0.5592010632
652	0.5591189459
653	0.559034126
654	0.5589421887
655	0.5588716974
656	0.5588142672
657	0.5587351675
658	0.5586714764
659	0.5586070316
660	0.5585107684
661	0.5584254598
662	0.55834102
663	0.5582182631
664	0.5581461336
665	0.5580698062
666	0.5579765181
667	0.5578915139
668	0.5578292466
669	0.557738359
670	0.5576556149
671	0.5575968262
672	0.5575163525
673	0.5574230926
674	0.557337175
675	0.5572657191
676	0.5571957335
677	0.5570976477
678	0.5570087064
679	0.5569314397
680	0.5568392491
681	0.5567534018
682	0.5566887524
683	0.5566018793
684	0.5565056125
685	0.5564418824
686	0.5563539646
687	0.5562902444
688	0.5562255251
689	0.5561549848
690	0.5560778919
691	0.5560105628
692	0.5559422786
693	0.555874314
694	0.5558202327
695	0.5557304204
696	0.5556538163
697	0.5555901072
698	0.5555216938
699	0.5554708164
700	0.5553993299
701	0.5553116741
702	0.5552087564
703	0.555134147
704	0.5550493862
705	0.5549619164
706	0.5548634393
707	0.5548047301
708	0.5547481429
709	0.5546553891
710	0.554570549
711	0.5544721183
712	0.5544074407
713	0.5543203474
714	0.5542269417
715	0.5541406771
716	0.5540700418
717	0.5540153383
718	0.553945654
719	0.5538877949
720	0.5538161314
721	0.5537549515
722	0.5536712645
723	0.5535936155
724	0.5534854645
725	0.5534060564
726	0.5533328602
727	0.5532829618
728	0.5531953426
729	0.5531414171
730	0.5530625279
731	0.5529770285
732	0.5528988186
733	0.5528310814
734	0.5527613087
735	0.552676363
736	0.5525927765
737	0.5525434942
738	0.5524670998
739	0.5523546542
740	0.5522775654
741	0.5522220349
742	0.5521699196
743	0.5520571256
744	0.5519324574
745	0.5518486826
746	0.5517805421
747	0.5517213892
748	0.55164009
749	0.551567489
750	0.5514900975
751	0.5514108786
752	0.551354677
753	0.5512905138
754	0.5512017085
755	0.5511081
756	0.5510725961
757	0.5510217862
758	0.550938481
759	0.5508534521
760	0.5507819462
761	0.5506870874
762	0.5506198808
763	0.5505447395
764	0.5504660449
765	0.5503918499
766	0.5503190084
767	0.5502465811
768	0.5501635907
769	0.5500871604
770	0.550016363
771	0.549940734
772	0.5498612604
773	0.5497822866
774	0.5496865632
775	0.549594667
776	0.5495045819
777	0.5494358912
778	0.5493436755
779	0.5492928217
780	0.5492098517
781	0.5491509406
782	0.5490877863
783	0.549023714
784	0.5489436125
785	0.5488726916
786	0.5487690509
787	0.5486876686
788	0.5486160632
789	0.5485474708
790	0.54849771
791	0.5484120915
792	0.5483362239
793	0.5482425002
794	0.5481824615
795	0.5481061971
796	0.5480074389
797	0.5479343622
798	0.5478652942
799	0.5477774207
800	0.5477125061
801	0.5476279958
802	0.5475509401
803	0.547469012
804	0.5473803013
805	0.5473152507
806	0.5472193569
807	0.5471645933
808	0.5470766521
809	0.5469827871
810	0.5469215821
811	0.5468456725
812	0.5467581666
813	0.5466815781
814	0.5465902616
815	0.5465164319
816	0.5464404934
817	0.5463606383
818	0.5462806864
819	0.5462195531
820	0.5461576188
821	0.5460943494
822	0.5460217115
823	0.5459391474
824	0.5458589483
825	0.5457854156
826	0.5457329169
827	0.545672792
828	0.5455865234
829	0.5455477392
830	0.5454801562
831	0.5454094871
832	0.5453436574
833	0.5452617769
834	0.5451797864
835	0.5451303208
836	0.5450543493
837	0.5449559175
838	0.5448773124
839	0.5448014652
840	0.5447433029
841	0.5446823199
842	0.5446236504
843	0.5445422821
844	0.5444841659
845	0.5444008209
846	0.5443446703
847	0.5442418263
848	0.5441601132
849	0.5440881683
850	0.5440283572
851	0.5439448841
852	0.543872557
853	0.5437790972
854	0.5437134451
855	0.5436506084
856	0.5435746801
857	0.5435144399
858	0.5434341886
859	0.5433643683
860	0.5432688371
861	0.5432171041
862	0.5431409932
863	0.5430312097
864	0.5429898993
865	0.5429056118
866	0.5428268754
867	0.5427512085
868	0.542685716
869	0.542603851
870	0.5425462689
871	0.5424834553
872	0.5424175579
873	0.5423323048
874	0.5422694834
875	0.5422014135
876	0.5421215624
877	0.5420587195
878	0.5420212509
879	0.541949319
880	0.5418905041
881	0.5418181584
882	0.5417361506
883	0.5416824379
884	0.5416216681
885	0.5415475039
886	0.541489572
887	0.5414009022
888	0.5413107025
889	0.5412250323
890	0.5411431244
891	0.5410641203
892	0.5409954919
893	0.5409200565
894	0.5408471033
895	0.5407689531
896	0.5406729459
897	0.5405988135
898	0.5405281347
899	0.540440626
900	0.5403780283
901	0.5403110538
902	0.5402426502
903	0.5401745633
904	0.540113131
905	0.5400403774
906	0.5399715417
907	0.5398901428
908	0.5398397932
909	0.53975854
910	0.5397031874
911	0.5396416155
912	0.5395881082
913	0.5395304982
914	0.5394598696
915	0.5393771599
916	0.5393115763
917	0.539228971
918	0.5391675939
919	0.5390896357
920	0.5390341359
921	0.5389707342
922	0.5388916571
923	0.5388203418
924	0.5387455042
925	0.5386679313
926	0.5385943706
927	0.5385333538
928	0.538468883
929	0.538415849
930	0.5383584834
931	0.5382818741
932	0.5382093934
933	0.538148148
934	0.5380831172
935	0.5380163166
936	0.537944587
937	0.5378732452
938	0.5377984634
939	0.5377380632
940	0.5376605106
941	0.5375785525
942	0.5375369641
943	0.5374634569
944	0.5373712988
945	0.5373123849
946	0.5372482741
947	0.5371679549
948	0.5371113292
949	0.5370440368
950	0.5369951341
951	0.5369264854
952	0.5368701522
953	0.5368102179
954	0.5367439765
955	0.5366677053
956	0.5365947189
957	0.5365182886
958	0.5364294243
959	0.5363295938
960	0.5362565828
961	0.536185904
962	0.5360999233
963	0.5360343733
964	0.5359811659
965	0.5359115923
966	0.5358551967
967	0.5357998986
968	0.5357351113
969	0.5356628957
970	0.5356097986
971	0.5355600179
972	0.5355087589
973	0.5354334113
974	0.5353747436
975	0.5353040204
976	0.5352489717
977	0.5351815151
978	0.5351041428
979	0.535014873
980	0.5349320274
981	0.5348547718
982	0.5347828555
983	0.5347007648
984	0.5346401181
985	0.534572339
986	0.5344997694
987	0.5344232147
988	0.5343563997
989	0.5342926429
990	0.5342408422
991	0.5341466403
992	0.5340955196
993	0.5340209212
994	0.5339598199
995	0.5338810968
996	0.5338139996
997	0.5337395548
998	0.5336893773
999	0.5336237161
1000	0.5335592637
1001	0.5335014571
1002	0.5334242129
1003	0.5333317024
1004	0.5332693017
1005	0.5332083767
1006	0.5331252552
1007	0.5330525996
1008	0.5329836828
1009	0.5329203348
1010	0.5328522182
1011	0.5328110202
1012	0.5327443576
1013	0.5326804766
1014	0.5326141791
1015	0.5325455896
1016	0.5324666407
1017	0.5323957961
1018	0.5323203726
1019	0.5322487166
1020	0.532158957
1021	0.5321207139
1022	0.5320649183
1023	0.5320021635
1024	0.5319410814
1025	0.5318722618
1026	0.5318045881
1027	0.5317534211
1028	0.5316703758
1029	0.5316024083
1030	0.5315560041
1031	0.5314801482
1032	0.5314188505
1033	0.5313477698
1034	0.5312798516
1035	0.531223847
1036	0.5311424872
1037	0.531066538
1038	0.5310208399
1039	0.5309384657
1040	0.530855902
1041	0.5308078846
1042	0.5307376135
1043	0.5306569601
1044	0.5306003271
1045	0.5305410415
1046	0.5304732248
1047	0.5304015214
1048	0.5303311952
1049	0.5302657247
1050	0.5302036361
1051	0.5301524287
1052	0.530088405
1053	0.530030663
1054	0.5299590682
1055	0.5299039364
1056	0.5298471223
1057	0.5297707394
1058	0.5297081813
1059	0.5296393366
1060	0.5295749691
1061	0.5295012622
1062	0.5294230997
1063	0.5293534041
1064	0.5292755456
1065	0.5291664538
1066	0.5291039576
1067	0.5290393914
1068	0.5289858548
1069	0.5289198681
1070	0.5288564244
1071	0.5287788476
1072	0.5287001474
1073	0.5286477056
1074	0.5285850539
1075	0.5285133739
1076	0.5284538068
1077	0.5283524093
1078	0.5282637689
1079	0.5282202684
1080	0.528164129
1081	0.528097329
1082	0.528027445
1083	0.5279635131
1084	0.5278817932
1085	0.5278239135
1086	0.527759645
1087	0.5277115087
1088	0.5276444787
1089	0.5275911007
1090	0.5275177498
1091	0.5274674428
1092	0.5273977936
1093	0.5273520052
1094	0.5272648089
1095	0.5272124877
1096	0.5271437927
1097	0.5270920718
1098	0.5270225768
1099	0.5269793183
1100	0.5269261093
1101	0.5268426165
1102	0.5267716713
1103	0.526713759
1104	0.5266465372
1105	0.5265777077
1106	0.5265167
1107	0.5264439506
1108	0.5263697676
1109	0.526293026
1110	0.526224313
1111	0.5261769404
1112	0.5261127589
1113	0.5260567961
1114	0.5259950625
1115	0.5259338553
1116	0.5258686329
1117	0.5258072855
1118	0.5257318698
1119	0.5256753548
1120	0.5256099237
1121	0.5255286523
1122	0.5254521237
1123	0.5253655828
1124	0.5252959345
1125	0.5252226023
1126	0.5251639747
1127	0.5250933901
1128	0.525031628
1129	0.5249677221
1130	0.5249164031
1131	0.5248614453
1132	0.5247897742
1133	0.524721126
1134	0.5246582171
1135	0.5246039963
1136	0.5245332112
1137	0.5244660938
1138	0.5244095628
1139	0.5243533794
1140	0.5242539685
1141	0.5241768639
1142	0.5241097833
1143	0.5240352216
1144	0.5239791531
1145	0.5238973267
1146	0.523838943
1147	0.5237717026
1148	0.5237151411
1149	0.5236629969
1150	0.5236037101
1151	0.523540192
1152	0.5234766624
1153	0.5234082618
1154	0.5233634677
1155	0.5233031864
1156	0.5232471147
1157	0.5231760366
1158	0.5230920001
1159	0.5230262275
1160	0.5229664138
1161	0.5229031523
1162	0.5228395023
1163	0.5227841774
1164	0.5227289719
1165	0.5226720226
1166	0.5226086556
1167	0.5225394102
1168	0.522469973
1169	0.5224136686
1170	0.5223549346
1171	0.5222622058
1172	0.522169445
1173	0.5220812805
1174	0.5220085503
1175	0.5219475025
1176	0.5219009888
1177	0.5218442219
1178	0.5217842635
1179	0.5217102383
1180	0.5216682853
1181	0.5216039177
1182	0.5215316538
1183	0.5214544954
1184	0.5214035236
1185	0.5213225986
1186	0.52128275
1187	0.5212313275
1188	0.5211816828
1189	0.5211109184
1190	0.5210683255
1191	0.5209921857
1192	0.5209229107
1193	0.5208621712
1194	0.5208112398
1195	0.5207457119
1196	0.5206994306
1197	0.5206214099
1198	0.5205579799
1199	0.520493891
1200	0.5204536791
1201	0.5203884244
1202	0.5203242674
1203	0.520242807
1204	0.520184435
1205	0.5201284696
1206	0.5200739668
1207	0.5200210444
1208	0.5199672033
1209	0.5198948638
1210	0.5198322055
1211	0.5197593735
1212	0.5197111691
1213	0.5196468599
1214	0.5195529347
1215	0.5194930113
1216	0.5194400522
1217	0.5193706432
1218	0.5193166029
1219	0.5192530594
1220	0.5191743495
1221	0.5191192389
1222	0.5190561562
1223	0.518989582
1224	0.5189338712
1225	0.5188808291
1226	0.5188175057
1227	0.5187399048
1228	0.5186730351
1229	0.51862151
1230	0.518576628
1231	0.5185256501
1232	0.5184493789
1233	0.5183943356
1234	0.5183342292
1235	0.5182561964
1236	0.5181935473
1237	0.5181435599
1238	0.5180849134
1239	0.5180239995
1240	0.5179503407
1241	0.51787981
1242	0.5178179141
1243	0.51775243
1244	0.5176796648
1245	0.5176305322
1246	0.5175816522
1247	0.5175114049
1248	0.5174453332
1249	0.5173666629
1250	0.5173072769
1251	0.517244789
1252	0.5171707702
1253	0.5171174204
1254	0.5170548005
1255	0.5170032417
1256	0.5169400894
1257	0.5168738831
1258	0.5168243014
1259	0.5167715682
1260	0.516715184
1261	0.5166551683
1262	0.5165961575
1263	0.5165231671
1264	0.5164533057
1265	0.5163919912
1266	0.5163298199
1267	0.5162854399
1268	0.5162379312
1269	0.5161779738
1270	0.5161278842
1271	0.5160650919
1272	0.516019755
1273	0.5159601368
1274	0.5159099097
1275	0.5158460211
1276	0.5158047145
1277	0.5157429777
1278	0.5156567256
1279	0.5155986593
1280	0.5155276891
1281	0.5154579475
1282	0.5153900736
1283	0.5153386575
1284	0.5152941951
1285	0.5152152973
1286	0.5151414871
1287	0.5150798731
1288	0.5150194337
1289	0.5149655113
1290	0.5149029478
1291	0.5148469672
1292	0.5148048472
1293	0.5147587129
1294	0.5146970785
1295	0.5146369735
1296	0.5145725526
1297	0.5145085087
1298	0.5144337855
1299	0.5143763375
1300	0.5143030684
1301	0.5142432373
1302	0.5141920352
1303	0.5141349616
1304	0.5140812609
1305	0.5140179397
1306	0.5139655873
1307	0.5138953937
1308	0.5138352251
1309	0.5137681154
1310	0.5137169453
1311	0.5136676893
1312	0.5136015624
1313	0.5135141286
1314	0.5134468516
1315	0.5133987195
1316	0.5133530601
1317	0.5132757006
1318	0.5132365188
1319	0.5131828161
1320	0.5131072799
1321	0.5130313556
1322	0.5129683013
1323	0.5129083245
1324	0.5128693658
1325	0.5128121994
1326	0.5127448612
1327	0.5126876605
1328	0.5126297206
1329	0.5125637831
1330	0.5125141668
1331	0.5124734939
1332	0.5124016557
1333	0.5123394643
1334	0.512295544
1335	0.5122336219
1336	0.5121594849
1337	0.5121090636
1338	0.5120653065
1339	0.5120145125
1340	0.5119542853
1341	0.5118953803
1342	0.5118353755
1343	0.5117845981
1344	0.5117378747
1345	0.5116820997
1346	0.5116050068
1347	0.5115500664
1348	0.5115045911
1349	0.5114372481
1350	0.5113555336
1351	0.5112964429
1352	0.5112287381
1353	0.5111567878
1354	0.5110776754
1355	0.5110208311
1356	0.5109502487
1357	0.5108981954
1358	0.5108373613
1359	0.5107690659
1360	0.5107123698
1361	0.5106511785
1362	0.5105936017
1363	0.5105242902
1364	0.5104645602
1365	0.5104079071
1366	0.510361374
1367	0.510321393
1368	0.5102620607
1369	0.5102110548
1370	0.5101601906
1371	0.51010918
1372	0.5100347052
1373	0.5099685191
1374	0.5099125976
1375	0.5098554338
1376	0.5098040198
1377	0.5097593948
1378	0.5097210315
1379	0.5096418341
1380	0.5095787256
1381	0.5095144946
1382	0.5094611435
1383	0.5093990069
1384	0.509339866
1385	0.509266187
1386	0.5091968872
1387	0.5091425168
1388	0.509081621
1389	0.5090277012
1390	0.5089809351
1391	0.5089219212
1392	0.5088612158
1393	0.5087857795
1394	0.5087234911
1395	0.508648625
1396	0.5085932492
1397	0.5085496556
1398	0.5085078728
1399	0.5084554932
1400	0.5084038683
1401	0.508337975
1402	0.5082692028
1403	0.5081996705
1404	0.5081225268
1405	0.508068189
1406	0.5080103756
1407	0.5079470791
1408	0.5078853034
1409	0.507842132
1410	0.5077434667
1411	0.5076809154
1412	0.5076275345
1413	0.507561931
1414	0.5074989486
1415	0.5074605124
1416	0.5073917242
1417	0.5073054522
1418	0.5072260048
1419	0.5071590232
1420	0.5071028872
1421	0.5070399283
1422	0.5070071967
1423	0.5069501955
1424	0.5068761628
1425	0.5068255082
1426	0.5067682123
1427	0.5067240214
1428	0.5066545033
1429	0.5065872087
1430	0.5065245975
1431	0.5064727279
1432	0.5064093325
1433	0.5063444497
1434	0.5062829171
1435	0.5062233744
1436	0.5061554701
1437	0.5060768906
1438	0.5060443895
1439	0.5059805535
1440	0.5058942538
1441	0.5058076341
1442	0.5057431597
1443	0.5056885602
1444	0.5056074488
1445	0.5055638331
1446	0.5055034706
1447	0.5054559612
1448	0.5053958752
1449	0.5053314417
1450	0.505288343
1451	0.5052407031
1452	0.5051940038
1453	0.5051305897
1454	0.505075488
1455	0.5050088511
1456	0.5049485527
1457	0.5048974538
1458	0.504838715
1459	0.5047641497
1460	0.5047102194
1461	0.5046429969
1462	0.5045728679
1463	0.504513534
1464	0.5044583659
1465	0.5043958173
1466	0.504338746
1467	0.5042634017
1468	0.5042038433
1469	0.5041069956
1470	0.5040588213
1471	0.5040099383
1472	0.5039334129
1473	0.5038702802
1474	0.5038186514
1475	0.503763111
1476	0.5037029411
1477	0.5036391922
1478	0.5035892205
1479	0.5035425574
1480	0.5034991823
1481	0.503461601
1482	0.5033977674
1483	0.5033362649
1484	0.503263869
1485	0.503198154
1486	0.5031377175
1487	0.5030867115
1488	0.5030155962
1489	0.5029515815
1490	0.5028969285
1491	0.5028434085
1492	0.5027878258
1493	0.5027372755
1494	0.5026786835
1495	0.5026356573
1496	0.5025696246
1497	0.5025190765
1498	0.5024535343
1499	0.502394806
