iter	Passed	Remaining
849	20070	15348
850	20090	15321
851	20115	15299
852	20140	15276
853	20164	15253
854	20187	15229
855	20209	15204
856	20236	15183
857	20257	15157
858	20278	15131
859	20302	15109
860	20324	15084
861	20345	15058
862	20364	15031
863	20387	15007
864	20411	14984
865	20436	14961
866	20462	14939
867	20484	14915
868	20509	14892
869	20531	14867
870	20552	14842
871	20576	14819
872	20598	14793
873	20625	14772
874	20648	14748
875	20672	14725
876	20694	14700
877	20718	14677
878	20740	14652
879	20765	14630
880	20795	14611
881	20820	14588
882	20843	14564
883	20867	14541
884	20893	14519
885	20915	14494
886	20935	14468
887	20962	14447
888	20986	14423
889	21010	14400
890	21035	14377
891	21058	14353
892	21078	14327
893	21100	14303
894	21121	14277
895	21144	14253
896	21166	14228
897	21189	14204
898	21214	14182
899	21236	14157
900	21257	14132
901	21281	14108
902	21307	14087
903	21330	14062
904	21354	14039
905	21377	14015
906	21397	13989
907	21421	13966
908	21444	13942
909	21467	13918
910	21489	13894
911	21514	13871
912	21536	13846
913	21557	13821
914	21582	13798
915	21602	13773
916	21629	13751
917	21653	13727
918	21674	13702
919	21706	13684
920	21734	13663
921	21758	13640
922	21783	13617
923	21806	13593
924	21828	13569
925	21851	13544
926	21877	13522
927	21900	13498
928	21921	13473
929	21944	13449
930	21966	13425
931	21987	13400
932	22010	13376
933	22035	13353
934	22063	13332
935	22088	13309
936	22114	13287
937	22141	13265
938	22162	13240
939	22186	13217
940	22210	13193
941	22231	13169
942	22251	13143
943	22273	13118
944	22294	13093
945	22319	13070
946	22342	13046
947	22364	13022
948	22387	12998
949	22408	12973
950	22431	12949
951	22451	12923
952	22477	12901
953	22498	12876
954	22529	12857
955	22551	12832
956	22572	12807
957	22597	12784
958	22618	12759
959	22643	12737
960	22668	12714
961	22690	12689
962	22713	12665
963	22734	12640
964	22758	12617
965	22783	12594
966	22806	12570
967	22830	12547
968	22854	12523
969	22875	12498
970	22897	12474
971	22916	12448
972	22936	12422
973	22959	12399
974	22983	12375
975	23004	12350
976	23027	12326
977	23046	12301
978	23067	12275
979	23086	12250
980	23110	12226
981	23134	12203
982	23158	12179
983	23180	12155
984	23201	12130
985	23225	12107
986	23244	12081
987	23265	12056
988	23287	12032
989	23307	12006
990	23331	11983
991	23349	11957
992	23371	11932
993	23394	11908
994	23418	11885
995	23444	11863
996	23469	11840
997	23495	11818
998	23518	11794
999	23542	11771
1000	23566	11747
1001	23587	11722
1002	23611	11699
1003	23634	11676
1004	23654	11650
1005	23680	11628
1006	23707	11606
1007	23729	11582
1008	23751	11558
1009	23777	11535
1010	23797	11510
1011	23820	11486
1012	23843	11462
1013	23867	11439
1014	23888	11414
1015	23910	11390
1016	23934	11366
1017	23961	11345
1018	23987	11322
1019	24012	11299
1020	24035	11276
1021	24057	11252
1022	24082	11229
1023	24103	11204
1024	24125	11180
1025	24150	11157
1026	24175	11134
1027	24194	11108
1028	24221	11086
1029	24242	11062
1030	24270	11040
1031	24289	11014
1032	24314	10991
1033	24338	10968
1034	24359	10943
1035	24379	10918
1036	24400	10894
1037	24423	10870
1038	24445	10846
1039	24468	10822
1040	24491	10798
1041	24512	10774
1042	24538	10751
1043	24561	10728
1044	24585	10704
1045	24608	10681
1046	24631	10657
1047	24656	10634
1048	24680	10610
1049	24710	10590
1050	24740	10569
1051	24773	10549
1052	24809	10531
1053	24849	10515
1054	24885	10496
1055	24907	10472
1056	24934	10450
1057	24956	10425
1058	24981	10403
1059	25001	10377
1060	25029	10356
1061	25054	10333
1062	25080	10310
1063	25103	10286
1064	25128	10263
1065	25150	10239
1066	25175	10216
1067	25199	10193
1068	25222	10169
1069	25249	10146
1070	25273	10123
1071	25298	10100
1072	25327	10079
1073	25353	10056
1074	25379	10033
1075	25403	10010
1076	25422	9984
1077	25451	9963
1078	25471	9938
1079	25493	9914
1080	25516	9890
1081	25539	9866
1082	25563	9843
1083	25586	9819
1084	25607	9794
1085	25631	9771
1086	25654	9747
1087	25677	9723
1088	25700	9699
1089	25722	9675
1090	25746	9652
1091	25770	9628
1092	25796	9605
1093	25822	9583
1094	25845	9559
1095	25867	9535
1096	25889	9511
1097	25914	9487
1098	25940	9465
1099	25962	9440
1100	25986	9417
1101	26016	9396
1102	26041	9373
1103	26064	9349
1104	26088	9325
1105	26113	9302
1106	26137	9279
1107	26158	9254
1108	26187	9232
1109	26211	9209
1110	26233	9185
1111	26265	9164
1112	26293	9142
1113	26316	9118
1114	26347	9097
1115	26368	9072
1116	26392	9049
1117	26419	9026
1118	26445	9004
1119	26469	8980
1120	26495	8957
1121	26524	8936
1122	26553	8914
1123	26576	8890
1124	26598	8866
1125	26622	8842
1126	26646	8818
1127	26674	8796
1128	26699	8773
1129	26722	8749
1130	26745	8725
1131	26773	8703
1132	26797	8680
1133	26820	8656
1134	26848	8634
1135	26871	8610
1136	26896	8586
1137	26921	8563
1138	26947	8540
1139	26977	8519
1140	27001	8495
1141	27019	8470
1142	27041	8446
1143	27066	8422
1144	27091	8399
1145	27115	8376
1146	27140	8352
1147	27165	8329
1148	27191	8306
1149	27214	8282
1150	27235	8258
1151	27258	8234
1152	27279	8209
1153	27301	8185
1154	27321	8160
1155	27346	8137
1156	27371	8114
1157	27392	8090
1158	27412	8065
1159	27438	8042
1160	27461	8018
1161	27483	7994
1162	27508	7971
1163	27531	7947
1164	27554	7923
1165	27577	7899
1166	27598	7875
1167	27624	7852
1168	27649	7828
1169	27671	7804
1170	27699	7782
1171	27722	7758
1172	27743	7734
1173	27767	7710
1174	27789	7686
1175	27811	7662
1176	27839	7639
1177	27864	7616
1178	27889	7593
1179	27912	7569
1180	27929	7544
1181	27952	7520
1182	27976	7496
1183	27998	7472
1184	28018	7448
1185	28044	7424
1186	28063	7400
1187	28086	7376
1188	28107	7351
1189	28131	7328
1190	28156	7304
1191	28180	7281
1192	28202	7257
1193	28224	7233
1194	28244	7208
1195	28269	7185
1196	28291	7161
1197	28314	7137
1198	28340	7114
1199	28366	7091
1200	28391	7068
1201	28413	7044
1202	28436	7020
1203	28455	6995
1204	28477	6971
1205	28506	6949
1206	28536	6927
1207	28561	6903
1208	28588	6881
1209	28613	6857
1210	28643	6835
1211	28669	6812
1212	28689	6787
1213	28713	6764
1214	28738	6741
1215	28761	6717
1216	28782	6693
1217	28804	6669
1218	28825	6644
1219	28849	6621
1220	28872	6597
1221	28897	6574
1222	28922	6550
1223	28945	6526
1224	28965	6502
1225	28987	6478
1226	29008	6454
1227	29029	6429
1228	29052	6406
1229	29075	6382
1230	29101	6359
1231	29126	6335
1232	29148	6311
1233	29176	6289
1234	29201	6265
1235	29233	6244
1236	29255	6220
1237	29281	6196
1238	29302	6172
1239	29327	6149
1240	29351	6125
1241	29373	6101
1242	29402	6079
1243	29423	6055
1244	29447	6031
1245	29478	6009
1246	29500	5985
1247	29523	5961
1248	29551	5938
1249	29577	5915
1250	29604	5892
1251	29625	5868
1252	29648	5844
1253	29673	5821
1254	29694	5796
1255	29716	5773
1256	29746	5750
1257	29773	5727
1258	29795	5703
1259	29818	5679
1260	29837	5655
1261	29865	5632
1262	29887	5608
1263	29911	5584
1264	29933	5560
1265	29956	5537
1266	29984	5514
1267	30007	5490
1268	30031	5466
1269	30054	5442
1270	30075	5418
1271	30100	5395
1272	30125	5371
1273	30151	5348
1274	30174	5324
1275	30200	5301
1276	30225	5278
1277	30249	5254
1278	30270	5230
1279	30291	5206
1280	30316	5182
1281	30343	5159
1282	30371	5136
1283	30392	5112
1284	30418	5089
1285	30449	5066
1286	30475	5043
1287	30498	5019
1288	30520	4995
1289	30546	4972
1290	30569	4948
1291	30592	4925
1292	30620	4902
1293	30641	4877
1294	30669	4854
1295	30691	4831
1296	30713	4807
1297	30735	4783
1298	30757	4759
1299	30776	4734
1300	30800	4711
1301	30826	4687
1302	30852	4664
1303	30876	4640
1304	30898	4616
1305	30919	4592
1306	30947	4569
1307	30966	4545
1308	30991	4522
1309	31015	4498
1310	31038	4474
1311	31063	4451
1312	31083	4426
1313	31105	4403
1314	31126	4379
1315	31149	4355
1316	31175	4331
1317	31200	4308
1318	31222	4284
1319	31243	4260
1320	31267	4236
1321	31292	4213
1322	31316	4189
1323	31343	4166
1324	31366	4142
1325	31388	4118
1326	31411	4095
1327	31437	4071
1328	31458	4047
1329	31482	4024
1330	31503	4000
1331	31525	3976
1332	31548	3952
1333	31575	3929
1334	31598	3905
1335	31627	3882
1336	31650	3858
1337	31673	3834
1338	31694	3810
1339	31719	3787
1340	31746	3764
1341	31769	3740
1342	31791	3716
1343	31816	3693
1344	31846	3669
1345	31873	3646
1346	31901	3623
1347	31925	3599
1348	31950	3576
1349	31976	3552
1350	32003	3529
1351	32027	3505
1352	32051	3482
1353	32074	3458
1354	32099	3435
1355	32125	3411
1356	32150	3388
1357	32175	3364
1358	32196	3340
1359	32221	3316
1360	32241	3292
1361	32265	3269
1362	32291	3245
1363	32318	3222
1364	32338	3198
1365	32361	3174
1366	32385	3150
1367	32407	3127
1368	32431	3103
1369	32458	3080
1370	32486	3056
1371	32513	3033
1372	32534	3009
1373	32558	2985
1374	32586	2962
1375	32609	2938
1376	32633	2914
1377	32656	2891
1378	32680	2867
1379	32709	2844
1380	32735	2820
1381	32754	2796
1382	32779	2773
1383	32802	2749
1384	32827	2725
1385	32853	2702
1386	32879	2678
1387	32903	2655
1388	32929	2631
1389	32950	2607
1390	32973	2583
1391	32999	2560
1392	33023	2536
1393	33045	2512
1394	33070	2489
1395	33091	2465
1396	33112	2441
1397	33139	2417
1398	33162	2394
1399	33183	2370
1400	33204	2346
1401	33233	2323
1402	33259	2299
1403	33280	2275
1404	33303	2251
1405	33326	2228
1406	33350	2204
1407	33374	2180
1408	33399	2157
1409	33422	2133
1410	33448	2109
1411	33467	2085
1412	33495	2062
1413	33520	2038
1414	33542	2014
1415	33571	1991
1416	33595	1967
1417	33624	1944
1418	33646	1920
1419	33671	1896
1420	33694	1873
1421	33719	1849
1422	33746	1826
1423	33770	1802
1424	33791	1778
1425	33811	1754
1426	33833	1730
1427	33855	1706
1428	33883	1683
1429	33905	1659
1430	33924	1635
1431	33951	1612
1432	33977	1588
1433	34005	1565
1434	34031	1541
1435	34054	1517
1436	34078	1494
1437	34103	1470
1438	34125	1446
1439	34149	1422
1440	34174	1399
1441	34201	1375
1442	34229	1352
1443	34264	1328
1444	34287	1305
1445	34312	1281
1446	34332	1257
1447	34360	1233
1448	34386	1210
1449	34408	1186
1450	34432	1162
1451	34461	1139
1452	34485	1115
1453	34507	1091
1454	34528	1067
1455	34552	1044
1456	34578	1020
1457	34602	996
1458	34621	972
1459	34648	949
1460	34669	925
1461	34695	901
1462	34718	878
1463	34742	854
1464	34767	830
1465	34793	806
1466	34819	783
1467	34845	759
1468	34868	735
1469	34890	712
1470	34915	688
1471	34934	664
1472	34957	640
1473	34983	617
1474	35012	593
1475	35035	569
1476	35060	545
1477	35081	522
1478	35104	498
1479	35125	474
1480	35148	450
1481	35167	427
1482	35192	403
1483	35213	379
1484	35234	355
1485	35258	332
1486	35284	308
1487	35310	284
1488	35335	261
1489	35359	237
1490	35382	213
1491	35407	189
1492	35428	166
1493	35450	142
1494	35472	118
1495	35496	94
1496	35521	71
1497	35546	47
1498	35570	23
1499	35595	0
