iter	Logloss
287	0.2905712225
288	0.2905439834
289	0.2905242097
290	0.2904975084
291	0.2904817694
292	0.2904400317
293	0.2904102859
294	0.2903659701
295	0.2903393936
296	0.2902988852
297	0.2902604402
298	0.2902289213
299	0.2902034144
300	0.2901645916
301	0.2901480455
302	0.2901173335
303	0.2900887095
304	0.2900538259
305	0.2900243971
306	0.2899831276
307	0.2899280495
308	0.2899147316
309	0.2898914546
310	0.2898508533
311	0.2898368608
312	0.2898142148
313	0.2897937696
314	0.2897741488
315	0.2897426152
316	0.2897108314
317	0.2896826293
318	0.2896515696
319	0.2896198309
320	0.2896028283
321	0.2895801674
322	0.2895405449
323	0.2895125988
324	0.2894820909
325	0.2894463358
326	0.2894223243
327	0.2893984631
328	0.2893609423
329	0.2893319348
330	0.2893111734
331	0.2892768801
332	0.2892528734
333	0.2892209019
334	0.2891971482
335	0.2891633504
336	0.2891218728
337	0.2890898668
338	0.2890441049
339	0.2890162182
340	0.2889839126
341	0.2889406235
342	0.2889263471
343	0.2888958449
344	0.2888596374
345	0.2888145487
346	0.2887882479
347	0.2887678576
348	0.2887451582
349	0.2887143933
350	0.2886880791
351	0.2886565319
352	0.2886417819
353	0.2886115922
354	0.2885915814
355	0.28856593
356	0.2885365482
357	0.2885101107
358	0.2884911789
359	0.2884580041
360	0.2884256587
361	0.2884101602
362	0.2883491221
363	0.2883053129
364	0.2882857528
365	0.2882305529
366	0.288208902
367	0.288192448
368	0.2881686654
369	0.2881412198
370	0.2881184385
371	0.2880861476
372	0.2880634089
373	0.2880356592
374	0.2880148679
375	0.2879884738
376	0.2879581857
377	0.2879360078
378	0.2879197068
379	0.2878934432
380	0.28786758
381	0.287844218
382	0.2878055754
383	0.2877836386
384	0.2877622208
385	0.2877298514
386	0.2876925378
387	0.2876600378
388	0.2876430588
389	0.2876111097
390	0.2875698525
391	0.2875483277
392	0.2875173204
393	0.2874823193
394	0.287451968
395	0.2874326198
396	0.287408915
397	0.2873706245
398	0.2873445588
399	0.2873120321
400	0.2872996977
401	0.287268477
402	0.2872506593
403	0.2872291709
404	0.2871796275
405	0.2871378213
406	0.2870892251
407	0.2870710778
408	0.2870460706
409	0.2870223242
410	0.2870066952
411	0.2869793571
412	0.2869491037
413	0.286930318
414	0.2869022771
415	0.2868701542
416	0.2868491191
417	0.2868326755
418	0.2868177549
419	0.2867951074
420	0.2867865993
421	0.2867495043
422	0.2867297939
423	0.2866900918
424	0.2866560193
425	0.2866361413
426	0.2866128414
427	0.2865798771
428	0.2865653824
429	0.2865318748
430	0.2865174303
431	0.2864983111
432	0.2864791954
433	0.2864454729
434	0.2864202223
435	0.2863917162
436	0.2863768248
437	0.2863555515
438	0.2863297284
439	0.2863036183
440	0.2862789715
441	0.2862541389
442	0.28623561
443	0.2862182285
444	0.2861757434
445	0.2861516772
446	0.2861392899
447	0.2861198228
448	0.2860855313
449	0.2860586312
450	0.2860370619
451	0.2860126054
452	0.285989731
453	0.2859574976
454	0.2859397836
455	0.2859079663
456	0.2858620886
457	0.2858457338
458	0.2858309715
459	0.2857987092
460	0.2857436806
461	0.285716669
462	0.2856873049
463	0.2856657699
464	0.2856426003
465	0.2856106133
466	0.2855982519
467	0.2855687623
468	0.2855421361
469	0.2855103759
470	0.2854942217
471	0.2854621027
472	0.2854190449
473	0.2853988191
474	0.2853644104
475	0.2853406124
476	0.285315359
477	0.2853004863
478	0.2852870819
479	0.2852615263
480	0.2852248562
481	0.2851964854
482	0.2851834061
483	0.2851610991
484	0.2851273042
485	0.2851053112
486	0.2850868157
487	0.2850703332
488	0.2850500033
489	0.2850362605
490	0.2849830455
491	0.2849652834
492	0.2849390593
493	0.2849120475
494	0.2848837544
495	0.2848460828
496	0.2848271329
497	0.2847922541
498	0.2847709287
499	0.2847511455
500	0.2847202863
501	0.2847015353
502	0.2846846158
503	0.2846565008
504	0.2846402144
505	0.2846158173
506	0.284593699
507	0.2845713578
508	0.2845569767
509	0.284533216
510	0.284516799
511	0.2844992741
512	0.2844627797
513	0.284442237
514	0.2844186158
515	0.2844070464
516	0.2843853513
517	0.2843525133
518	0.2843264172
519	0.2843024612
520	0.284267302
521	0.2842447574
522	0.2841957259
523	0.2841681369
524	0.2841266765
525	0.2840831589
526	0.2840621152
527	0.2840418905
528	0.2840049339
529	0.2839783605
530	0.2839597507
531	0.2839268668
532	0.2838934575
533	0.2838519471
534	0.2838332567
535	0.283799037
536	0.283783087
537	0.2837407468
538	0.2837154683
539	0.2836931276
540	0.2836578902
541	0.2836413747
542	0.283600336
543	0.2835426532
544	0.2835124656
545	0.2834728732
546	0.2834261503
547	0.2833856457
548	0.2833742884
549	0.2833585052
550	0.283331457
551	0.2833126461
552	0.2832879759
553	0.2832662392
554	0.2832515529
555	0.2832303647
556	0.2832064691
557	0.2831796174
558	0.2831508376
559	0.2831033862
560	0.2830769045
561	0.2830513967
562	0.2830355784
563	0.2830106599
564	0.2829878225
565	0.2829544406
566	0.2829318597
567	0.2829091477
568	0.2828618459
569	0.2828406424
570	0.2827955636
571	0.2827624389
572	0.2827395484
573	0.2827083033
574	0.2826801828
575	0.2826369504
576	0.2825919637
577	0.2825710774
578	0.2825506768
579	0.2825277036
580	0.2824907718
581	0.2824763456
582	0.2824492741
583	0.2824189523
584	0.2824000051
585	0.2823596944
586	0.2823217225
587	0.2822868113
588	0.2822581501
589	0.2822016892
590	0.2821744185
591	0.2821451613
592	0.2821127907
593	0.2820951514
594	0.2820554596
595	0.2820156772
596	0.2819854126
597	0.2819627959
598	0.2819261676
599	0.2819003888
600	0.2818701162
601	0.2818428909
602	0.2818281465
603	0.2817938381
604	0.2817677739
605	0.2817418498
606	0.2817230145
607	0.2816828058
608	0.2816611926
609	0.2816394801
610	0.2816221517
611	0.2815757954
612	0.2815571535
613	0.2815343399
614	0.281507148
615	0.2814791437
616	0.2814450279
617	0.2814198639
618	0.2813798131
619	0.281355081
620	0.2813312925
621	0.2812988099
622	0.2812755034
623	0.2812419457
624	0.2812237463
625	0.2812042893
626	0.281165559
627	0.2811253863
628	0.281099626
629	0.2810739646
630	0.2810333455
631	0.2810115346
632	0.2809703645
633	0.2809514524
634	0.2809163988
635	0.2808781
636	0.2808536521
637	0.2808237187
638	0.2807869155
639	0.2807276219
640	0.2807095475
641	0.2806765602
642	0.2806291863
643	0.2806140796
644	0.2805761576
645	0.2805447564
646	0.2805227922
647	0.2804765945
648	0.2804463045
649	0.280426115
650	0.2804030335
651	0.2803834061
652	0.2803560361
653	0.2803181398
654	0.2802962632
655	0.2802718958
656	0.2802609705
657	0.2802209085
658	0.2802000083
659	0.2801691307
660	0.2801446061
661	0.2801219851
662	0.2801006151
663	0.2800719269
664	0.2800446998
665	0.280006441
666	0.2799955366
667	0.2799514458
668	0.2799246264
669	0.2798797972
670	0.2798597085
671	0.2798277178
672	0.2798071114
673	0.2797852059
674	0.2797551023
675	0.2797143101
676	0.2796848122
677	0.279647968
678	0.27962441
679	0.2796047841
680	0.2795784081
681	0.2795454087
682	0.2795202954
683	0.2794830716
684	0.2794599966
685	0.2794387883
686	0.2794150144
687	0.2793851016
688	0.2793450162
689	0.2793100871
690	0.2792710783
691	0.2792349178
692	0.279201665
693	0.2791849648
694	0.2791502523
695	0.2791259703
696	0.2791022194
697	0.2790765797
698	0.2790409639
699	0.2789952097
700	0.2789731356
701	0.2789438732
702	0.2789005591
703	0.2788871225
704	0.2788648711
705	0.278834882
706	0.2788066704
707	0.2787702154
708	0.278744536
709	0.2787038098
710	0.2786712031
711	0.2786498252
712	0.2786344126
713	0.2786150875
714	0.278582923
715	0.2785550111
716	0.2785182693
717	0.2784986181
718	0.2784548463
719	0.2784271876
720	0.2784087227
721	0.278382001
722	0.2783594703
723	0.2783232396
724	0.278302131
725	0.2782799811
726	0.2782537316
727	0.2782223184
728	0.2782026181
729	0.2781603572
730	0.2781228328
731	0.2781073895
732	0.2780855899
733	0.278058664
734	0.2780246552
735	0.2780006229
736	0.2779606033
737	0.2779198141
738	0.2778843023
739	0.2778441155
740	0.2778232438
741	0.277791258
742	0.2777551856
743	0.2777126853
744	0.2776781732
745	0.2776569403
746	0.2776381012
747	0.2776204446
748	0.2775640254
749	0.277541957
750	0.2775182982
751	0.2774798097
752	0.2774505476
753	0.2774106929
754	0.2773901272
755	0.2773522968
756	0.2773176406
757	0.2772903531
758	0.2772401766
759	0.2772240246
760	0.2771991472
761	0.2771815035
762	0.2771541101
763	0.2771219882
764	0.2771015472
765	0.277074869
766	0.2770555111
767	0.2770289863
768	0.2770050557
769	0.2769737099
770	0.2769333396
771	0.2769164048
772	0.2768846157
773	0.2768487603
774	0.2768120564
775	0.2767910164
776	0.2767706299
777	0.2767273677
778	0.2767063587
779	0.2766666069
780	0.2766162092
781	0.276580641
782	0.2765482908
783	0.276519611
784	0.2764932535
785	0.2764445559
786	0.276404736
787	0.2763852082
788	0.276369268
789	0.276342257
790	0.2763134175
791	0.2762846961
792	0.2762511319
793	0.2761868929
794	0.2761432854
795	0.2760884056
796	0.2760597218
797	0.2760348301
798	0.2760202507
799	0.2759825701
800	0.2759570862
801	0.2759034738
802	0.2758611288
803	0.2758264406
804	0.2757852973
805	0.2757395875
806	0.2757055128
807	0.2756750664
808	0.2756419674
809	0.2756057506
810	0.2755660334
811	0.2755134083
812	0.2754695545
813	0.2754466646
814	0.2754281318
815	0.2753909028
816	0.2753667872
817	0.2753389435
818	0.2753066175
819	0.275273044
820	0.2752451444
821	0.2752181327
822	0.2751771289
823	0.275148727
824	0.2751192571
825	0.2750799709
826	0.2750650844
827	0.2750427455
828	0.2750126964
829	0.2749835554
830	0.2749597791
831	0.2749313845
832	0.2749121996
833	0.274885303
834	0.2748468424
835	0.2748106559
836	0.2747828939
837	0.2747489257
838	0.2746994357
839	0.274675402
840	0.2746419768
841	0.2746221633
842	0.2746041928
843	0.2745649855
844	0.274531964
845	0.2745064995
846	0.2744802027
847	0.2744586541
848	0.2744176155
849	0.2743769327
850	0.2743487949
851	0.2743315655
852	0.2743076378
853	0.274288528
854	0.2742455493
855	0.2742199366
856	0.2742007065
857	0.2741772126
858	0.274156683
859	0.2741240712
860	0.2740985957
861	0.274074722
862	0.2740572559
863	0.2740443615
864	0.2740247744
865	0.2739937559
866	0.273964969
867	0.2739455454
868	0.2739245648
869	0.2738902622
870	0.2738717126
871	0.273844122
872	0.2738280039
873	0.273795256
874	0.2737697292
875	0.2737475495
876	0.2737264885
877	0.2737010545
878	0.2736675179
879	0.2736321897
880	0.2736009416
881	0.2735694942
882	0.2735417275
883	0.2735150569
884	0.2734722339
885	0.2734493847
886	0.2734290857
887	0.273406195
888	0.273374325
889	0.2733396148
890	0.2733098917
891	0.2732760182
892	0.2732420918
893	0.2732277066
894	0.2731868188
895	0.2731677973
896	0.2731405874
897	0.2731206458
898	0.2730840211
899	0.2730475058
900	0.273034513
901	0.2729903317
902	0.2729639588
903	0.2729329677
904	0.2729101091
905	0.272867078
906	0.2728367804
907	0.2728208658
908	0.2727817553
909	0.2727392922
910	0.2727091943
911	0.2726627187
912	0.2726460649
913	0.2726280449
914	0.2726107912
915	0.2725885221
916	0.2725565144
917	0.2725337568
918	0.2724957403
919	0.2724718805
920	0.2724464192
921	0.2724289358
922	0.2723950401
923	0.2723755354
924	0.2723420003
925	0.2723163233
926	0.2722946766
927	0.2722713226
928	0.2722344927
929	0.2722104494
930	0.2721901994
931	0.2721532601
932	0.2721284105
933	0.2720759807
934	0.2720483466
935	0.2720313069
936	0.2720024189
937	0.271975646
938	0.2719342297
939	0.2719056075
940	0.2718864371
941	0.2718515276
942	0.2718341963
943	0.2718146683
944	0.2717627751
945	0.2717428956
946	0.2717171873
947	0.2716864317
948	0.2716457218
949	0.2716205517
950	0.2715992112
951	0.2715703503
952	0.2715372974
953	0.2715239233
954	0.2714894468
955	0.2714530047
956	0.2714154335
957	0.2713907514
958	0.271354701
959	0.2713314593
960	0.2713086742
961	0.271280354
962	0.2712646117
963	0.2712373249
964	0.2712128373
965	0.2711846606
966	0.2711624715
967	0.2711431836
968	0.2711089075
969	0.2710849002
970	0.2710601278
971	0.2710290409
972	0.2710093611
973	0.2709790068
974	0.2709606023
975	0.2709403708
976	0.2709123482
977	0.2708894472
978	0.2708680469
979	0.2708493759
980	0.2708149385
981	0.2707827242
982	0.2707620985
983	0.2707432169
984	0.2707188302
985	0.2706874966
986	0.2706703702
987	0.2706426211
988	0.2706240149
989	0.2705905319
990	0.2705677299
991	0.2705480598
992	0.2705277618
993	0.2704910245
994	0.2704538847
995	0.2704120638
996	0.270391322
997	0.2703718347
998	0.2703539486
999	0.2703367967
1000	0.2703212111
1001	0.2703026764
1002	0.2702871662
1003	0.2702549798
1004	0.2702271856
1005	0.2701948274
1006	0.2701738014
1007	0.2701489451
1008	0.2701103914
1009	0.270087982
1010	0.2700500028
1011	0.2700075823
1012	0.2699836464
1013	0.2699555383
1014	0.2699296812
1015	0.2698921533
1016	0.2698644742
1017	0.2698401706
1018	0.2698143853
1019	0.2697917581
1020	0.2697737938
1021	0.2697458215
1022	0.2697293112
1023	0.2696960795
1024	0.2696733364
1025	0.2696420486
1026	0.2696226148
1027	0.269583789
1028	0.2695580155
1029	0.2695181581
1030	0.269497337
1031	0.2694792028
1032	0.2694577878
1033	0.2694266241
1034	0.2693919561
1035	0.2693488006
1036	0.2693157504
1037	0.2692980034
1038	0.2692781886
1039	0.26925602
1040	0.2692318906
1041	0.2692000757
1042	0.2691758782
1043	0.2691449463
1044	0.2691173337
1045	0.2690957416
1046	0.2690734747
1047	0.2690489555
1048	0.2690231255
1049	0.2689887994
1050	0.2689693867
1051	0.2689427874
1052	0.2689184312
1053	0.2688986936
1054	0.268884096
1055	0.2688719094
1056	0.2688563081
1057	0.268841071
1058	0.268822566
1059	0.2687932079
1060	0.2687654455
1061	0.2687321451
1062	0.2687112872
1063	0.2686958926
1064	0.268668996
1065	0.2686435776
1066	0.268618885
1067	0.2685900079
1068	0.2685658229
1069	0.2685340415
1070	0.2684966108
1071	0.2684764408
1072	0.2684497083
1073	0.2684166623
1074	0.2683833913
1075	0.2683621402
1076	0.2683385647
1077	0.2683239704
1078	0.2682911635
1079	0.2682717364
1080	0.268247646
1081	0.2682135937
1082	0.2681974753
1083	0.2681654433
1084	0.2681299396
1085	0.2681109913
1086	0.2680901554
1087	0.2680666232
1088	0.2680404152
1089	0.2680065407
1090	0.2679817472
1091	0.2679614298
1092	0.2679518052
1093	0.2679341866
1094	0.2679058554
1095	0.2678830948
1096	0.2678552858
1097	0.2678222626
1098	0.2677959106
1099	0.267783468
1100	0.267764517
1101	0.2677380978
1102	0.2677229519
1103	0.2676914094
1104	0.2676619393
1105	0.2676449406
1106	0.2676303241
1107	0.2676105239
1108	0.2675847135
1109	0.2675462164
1110	0.2675250269
1111	0.2674907742
1112	0.2674687486
1113	0.2674379974
1114	0.2674074239
1115	0.2673666454
1116	0.267343564
1117	0.2673266186
1118	0.2673003082
1119	0.2672850667
1120	0.2672623265
1121	0.2672319412
1122	0.2672047383
1123	0.2671649039
1124	0.2671306308
1125	0.2671141696
1126	0.2670913869
1127	0.2670626281
1128	0.2670444064
1129	0.267028823
1130	0.2669999678
1131	0.2669776298
1132	0.2669447249
1133	0.2669116543
1134	0.2668849883
1135	0.2668648765
1136	0.2668448558
1137	0.2668202088
1138	0.2667851754
1139	0.2667732444
1140	0.2667501252
1141	0.266732085
1142	0.2667167454
1143	0.2666909534
1144	0.2666748384
1145	0.266646315
1146	0.2666159408
1147	0.2665879926
1148	0.2665679283
1149	0.2665531589
1150	0.2665244808
1151	0.2665146574
1152	0.2664947108
1153	0.2664759692
1154	0.2664554082
1155	0.2664279091
1156	0.2663949633
1157	0.2663800632
1158	0.2663484087
1159	0.2663299309
1160	0.2663035831
1161	0.2662811204
1162	0.2662551137
1163	0.2662266009
1164	0.2662088465
1165	0.2661885907
1166	0.2661656654
1167	0.2661338764
1168	0.2660894739
1169	0.266058474
1170	0.2660399617
1171	0.2660125462
1172	0.2659758148
1173	0.26595094
1174	0.265926249
1175	0.265898176
1176	0.2658760325
1177	0.2658555276
1178	0.2658334113
1179	0.2658160408
1180	0.2657903542
1181	0.2657670469
1182	0.2657444139
1183	0.2657151262
1184	0.2656859719
1185	0.2656463395
1186	0.2656225583
1187	0.2655874979
1188	0.2655636893
1189	0.265548777
1190	0.2655166117
1191	0.2654888274
1192	0.2654705229
1193	0.2654540818
1194	0.2654326587
1195	0.2654163346
1196	0.2653916535
1197	0.265368525
1198	0.2653468316
1199	0.2653204797
1200	0.2653026756
1201	0.2652563921
1202	0.2652317407
1203	0.26520564
1204	0.2651676209
1205	0.2651424538
1206	0.2651167773
1207	0.2650839675
1208	0.2650533572
1209	0.2650321653
1210	0.2650162308
1211	0.2649956628
1212	0.2649776893
1213	0.2649500112
1214	0.2649060316
1215	0.2648857566
1216	0.2648662149
1217	0.2648516431
1218	0.2648258755
1219	0.2647957981
1220	0.2647670708
1221	0.2647474765
1222	0.2647301489
1223	0.2647139824
1224	0.2647032733
1225	0.2646812116
1226	0.2646640702
1227	0.2646448801
1228	0.2646330379
1229	0.2646184749
1230	0.2646016729
1231	0.2645849333
1232	0.2645610577
1233	0.2645371785
1234	0.2645135432
1235	0.2644895524
1236	0.2644718735
1237	0.2644372756
1238	0.2644208738
1239	0.2643954834
1240	0.2643804418
1241	0.2643698922
1242	0.2643511289
1243	0.264319935
1244	0.2642959354
1245	0.2642698548
1246	0.2642276169
1247	0.2641950276
1248	0.2641802498
1249	0.264165229
1250	0.26413533
1251	0.2641149538
1252	0.2640846872
1253	0.2640648548
1254	0.2640458717
1255	0.2640077778
1256	0.2639770853
1257	0.2639633024
1258	0.2639324676
1259	0.2639017832
1260	0.2638833074
1261	0.2638682488
1262	0.2638447699
1263	0.2638145378
1264	0.2637920663
1265	0.263775911
1266	0.2637598051
1267	0.2637322249
1268	0.2637079238
1269	0.263695369
1270	0.2636649108
1271	0.2636322608
1272	0.2636186024
1273	0.2635851725
1274	0.2635690015
1275	0.2635440335
1276	0.263516353
1277	0.2634722418
1278	0.2634458574
1279	0.2634210353
1280	0.2633968007
1281	0.263378654
1282	0.2633538139
1283	0.263319881
1284	0.2632972842
1285	0.2632735022
1286	0.2632549057
1287	0.2632357702
1288	0.2632150792
1289	0.2631965144
1290	0.2631729696
1291	0.2631367083
1292	0.2631140613
1293	0.2630843341
1294	0.2630586532
1295	0.263027772
1296	0.2630032326
1297	0.2629830616
1298	0.2629648507
1299	0.2629353488
1300	0.2629096351
1301	0.2628923041
1302	0.262877143
1303	0.262857518
1304	0.2628344113
1305	0.2628155952
1306	0.2627937096
1307	0.2627797709
1308	0.2627403478
1309	0.2627183326
1310	0.2626849021
1311	0.2626571242
1312	0.2626303053
1313	0.2626039457
1314	0.2625810569
1315	0.2625476273
1316	0.2625103602
1317	0.2624921134
1318	0.2624743688
1319	0.2624377294
1320	0.2624157826
1321	0.2623933396
1322	0.2623721707
1323	0.2623511691
1324	0.2623215775
1325	0.262301545
1326	0.2622773982
1327	0.2622510172
1328	0.2622231699
1329	0.2622085744
1330	0.2621924076
1331	0.262164315
1332	0.2621419196
1333	0.2621107948
1334	0.2620987457
1335	0.2620681761
1336	0.2620327903
1337	0.2619955236
1338	0.2619780964
1339	0.2619574906
1340	0.2619392746
1341	0.2619232452
1342	0.2618947094
1343	0.2618696221
1344	0.2618561131
1345	0.2618287932
1346	0.2618087881
1347	0.2617817657
1348	0.261761661
1349	0.2617445826
1350	0.261726404
1351	0.2617002506
1352	0.2616793465
1353	0.2616591148
1354	0.2616319668
1355	0.261619935
1356	0.2615888712
1357	0.2615694509
1358	0.2615451563
1359	0.2615253271
1360	0.2615071455
1361	0.2614914628
1362	0.2614663678
1363	0.2614334782
1364	0.2614129123
1365	0.2613862009
1366	0.2613651315
1367	0.2613094545
1368	0.2612819701
1369	0.2612393846
1370	0.2612093935
1371	0.2611877053
1372	0.261168531
1373	0.2611489317
1374	0.2611010444
1375	0.2610785678
1376	0.2610648978
1377	0.2610403151
1378	0.2610208982
1379	0.2609998974
1380	0.2609844741
1381	0.2609642343
1382	0.2609478236
1383	0.2609340646
1384	0.2609148407
1385	0.2608885671
1386	0.2608705674
1387	0.260850689
1388	0.260824415
1389	0.260792004
1390	0.2607648577
1391	0.2607316352
1392	0.2607081161
1393	0.2606781185
1394	0.2606604485
1395	0.2606410122
1396	0.2606216402
1397	0.2605860915
1398	0.2605553291
1399	0.2605312578
1400	0.2605060225
1401	0.2604665603
1402	0.2604367722
1403	0.260419775
1404	0.2604025192
1405	0.2603812649
1406	0.2603650433
1407	0.260348845
1408	0.2603330659
1409	0.260309048
1410	0.2602834352
1411	0.2602604624
1412	0.2602398574
1413	0.2602165692
1414	0.2602066509
1415	0.2601891545
1416	0.2601647693
1417	0.2601462248
1418	0.2601122628
1419	0.260087401
1420	0.2600659027
1421	0.2600481119
1422	0.2600316015
1423	0.2600046142
1424	0.2599715164
1425	0.2599477056
1426	0.259926129
1427	0.2599113371
1428	0.2598852121
1429	0.259867704
1430	0.259837482
1431	0.2597986217
1432	0.259771189
1433	0.2597562227
1434	0.2597362691
1435	0.2597041905
1436	0.2596933321
1437	0.2596633499
1438	0.2596416568
1439	0.2596042851
1440	0.2595886052
1441	0.2595731882
1442	0.2595321901
1443	0.2594765924
1444	0.2594561137
1445	0.259438176
1446	0.259426508
1447	0.2593783375
1448	0.2593630374
1449	0.2593380376
1450	0.2593002337
1451	0.2592710293
1452	0.2592570193
1453	0.2592427986
1454	0.2592189819
1455	0.259207802
1456	0.2591924923
1457	0.2591743925
1458	0.259156296
1459	0.2591366803
1460	0.2591171872
1461	0.2590963892
1462	0.2590712607
1463	0.2590438791
1464	0.2590212077
1465	0.2589795068
1466	0.2589441076
1467	0.2589150992
1468	0.2588833897
1469	0.2588653935
1470	0.2588483548
1471	0.2588301939
1472	0.2588202472
1473	0.2588080442
1474	0.2587890203
1475	0.2587681281
1476	0.258750595
1477	0.2587287826
1478	0.258712098
1479	0.2586908103
1480	0.2586747242
1481	0.2586642107
1482	0.2586527742
1483	0.2586413182
1484	0.2586225989
1485	0.2585973823
1486	0.2585789918
1487	0.2585641343
1488	0.2585444023
1489	0.2585269207
1490	0.2585063585
1491	0.258491181
1492	0.2584589282
1493	0.2584251337
1494	0.2584050212
1495	0.2583906536
1496	0.2583763226
1497	0.258349507
1498	0.2583106775
1499	0.258291093
