iter	Passed	Remaining
438	14906	36027
439	14955	36029
440	15018	36064
441	15080	36097
442	15127	36095
443	15176	36096
444	15217	36076
445	15262	36068
446	15328	36110
447	15381	36118
448	15442	36146
449	15491	36147
450	15579	36237
451	15647	36280
452	15695	36276
453	15743	36271
454	15804	36298
455	15849	36286
456	15891	36269
457	15938	36261
458	16002	36293
459	16049	36286
460	16092	36269
461	16135	36253
462	16195	36274
463	16250	36283
464	16290	36260
465	16347	36272
466	16384	36243
467	16427	36225
468	16462	36188
469	16518	36200
470	16551	36159
471	16582	36115
472	16619	36085
473	16648	36035
474	16675	35983
475	16705	35937
476	16735	35892
477	16774	35866
478	16809	35829
479	16842	35790
480	16874	35747
481	16912	35720
482	16953	35697
483	16992	35670
484	17036	35653
485	17076	35629
486	17121	35614
487	17164	35594
488	17212	35585
489	17254	35564
490	17298	35547
491	17337	35520
492	17378	35496
493	17419	35474
494	17465	35461
495	17507	35437
496	17550	35419
497	17594	35401
498	17632	35371
499	17672	35345
500	17710	35315
501	17744	35276
502	17775	35233
503	17807	35191
504	17839	35149
505	17880	35124
506	17921	35100
507	17959	35070
508	17999	35043
509	18036	35011
510	18076	34986
511	18120	34966
512	18158	34935
513	18194	34902
514	18225	34858
515	18264	34829
516	18307	34808
517	18349	34786
518	18410	34798
519	18462	34795
520	18505	34772
521	18550	34756
522	18594	34735
523	18630	34701
524	18661	34656
525	18695	34618
526	18728	34578
527	18757	34530
528	18788	34486
529	18819	34443
530	18851	34401
531	18884	34361
532	18918	34322
533	18949	34279
534	18977	34230
535	19009	34189
536	19042	34149
537	19076	34110
538	19102	34059
539	19129	34007
540	19157	33958
541	19185	33910
542	19213	33862
543	19244	33818
544	19272	33771
545	19303	33728
546	19335	33686
547	19361	33635
548	19391	33590
549	19421	33546
550	19449	33498
551	19483	33460
552	19519	33426
553	19547	33378
554	19579	33338
555	19615	33303
556	19646	33261
557	19688	33238
558	19729	33211
559	19764	33176
560	19793	33129
561	19825	33089
562	19858	33050
563	19890	33009
564	19920	32965
565	19951	32923
566	19982	32880
567	20015	32842
568	20047	32802
569	20077	32758
570	20111	32721
571	20141	32677
572	20174	32639
573	20210	32604
574	20240	32560
575	20269	32516
576	20301	32475
577	20330	32430
578	20361	32387
579	20391	32345
580	20422	32304
581	20454	32263
582	20484	32219
583	20512	32174
584	20544	32133
585	20577	32095
586	20612	32059
587	20642	32017
588	20675	31978
589	20705	31935
590	20734	31891
591	20763	31847
592	20790	31799
593	20816	31750
594	20842	31702
595	20870	31655
596	20898	31610
597	20929	31569
598	20958	31524
599	20995	31493
600	21024	31449
601	21053	31404
602	21084	31364
603	21115	31323
604	21145	31281
605	21176	31240
606	21208	31200
607	21236	31155
608	21266	31113
609	21296	31071
610	21325	31028
611	21358	30990
612	21392	30955
613	21421	30911
614	21453	30871
615	21484	30831
616	21517	30793
617	21547	30752
618	21579	30713
619	21611	30674
620	21642	30633
621	21671	30591
622	21706	30556
623	21736	30514
624	21771	30480
625	21804	30442
626	21839	30407
627	21870	30368
628	21902	30328
629	21932	30288
630	21962	30245
631	21997	30211
632	22032	30176
633	22066	30141
634	22098	30102
635	22130	30064
636	22160	30022
637	22193	29984
638	22222	29943
639	22256	29907
640	22288	29868
641	22316	29824
642	22349	29787
643	22384	29753
644	22415	29714
645	22454	29684
646	22483	29642
647	22514	29602
648	22548	29567
649	22580	29528
650	22610	29487
651	22641	29447
652	22669	29404
653	22699	29364
654	22730	29323
655	22761	29284
656	22800	29255
657	22830	29214
658	22860	29174
659	22896	29140
660	22924	29098
661	22955	29058
662	22987	29020
663	23017	28979
664	23053	28946
665	23081	28903
666	23108	28860
667	23138	28819
668	23172	28784
669	23211	28755
670	23245	28719
671	23276	28680
672	23312	28647
673	23342	28607
674	23378	28574
675	23411	28536
676	23443	28499
677	23473	28459
678	23506	28422
679	23541	28388
680	23573	28350
681	23606	28313
682	23639	28277
683	23671	28239
684	23701	28199
685	23731	28159
686	23759	28117
687	23787	28074
688	23817	28034
689	23846	27994
690	23875	27952
691	23906	27914
692	23937	27875
693	23966	27834
694	24001	27800
695	24030	27759
696	24058	27717
697	24088	27677
698	24123	27643
699	24155	27605
700	24184	27565
701	24215	27526
702	24244	27485
703	24274	27447
704	24303	27406
705	24337	27371
706	24369	27333
707	24399	27294
708	24431	27256
709	24462	27218
710	24493	27180
711	24526	27144
712	24556	27105
713	24593	27074
714	24628	27039
715	24661	27003
716	24689	26962
717	24721	26924
718	24748	26882
719	24779	26844
720	24806	26801
721	24840	26767
722	24872	26729
723	24903	26692
724	24932	26652
725	24963	26614
726	24993	26575
727	25023	26535
728	25054	26497
729	25084	26458
730	25114	26420
731	25142	26379
732	25172	26340
733	25204	26303
734	25234	26264
735	25263	26225
736	25295	26187
737	25327	26151
738	25358	26113
739	25388	26075
740	25417	26035
741	25449	25998
742	25480	25960
743	25508	25920
744	25542	25885
745	25570	25845
746	25600	25806
747	25628	25765
748	25655	25724
749	25687	25687
750	25715	25647
751	25746	25609
752	25774	25569
753	25805	25531
754	25834	25492
755	25866	25455
756	25898	25419
757	25931	25384
758	25960	25344
759	25994	25310
760	26027	25275
761	26059	25238
762	26088	25199
763	26118	25161
764	26149	25124
765	26178	25085
766	26218	25055
767	26249	25018
768	26278	24980
769	26307	24941
770	26336	24901
771	26368	24865
772	26403	24832
773	26439	24799
774	26468	24761
775	26496	24721
776	26526	24683
777	26557	24646
778	26586	24607
779	26617	24570
780	26648	24533
781	26679	24495
782	26710	24459
783	26738	24419
784	26767	24380
785	26797	24343
786	26828	24305
787	26860	24269
788	26896	24237
789	26928	24201
790	26962	24166
791	26991	24128
792	27021	24090
793	27057	24058
794	27086	24020
795	27117	23983
796	27146	23944
797	27176	23907
798	27206	23869
799	27237	23833
800	27269	23797
801	27300	23759
802	27330	23722
803	27362	23687
804	27391	23648
805	27422	23612
806	27453	23575
807	27485	23539
808	27517	23503
809	27551	23470
810	27582	23432
811	27612	23395
812	27646	23361
813	27679	23326
814	27711	23291
815	27739	23251
816	27772	23217
817	27803	23181
818	27832	23142
819	27862	23105
820	27895	23070
821	27924	23032
822	27953	22994
823	27984	22957
824	28018	22923
825	28049	22887
826	28079	22850
827	28112	22815
828	28141	22777
829	28170	22740
830	28205	22706
831	28232	22667
832	28263	22631
833	28296	22596
834	28326	22559
835	28360	22525
836	28388	22486
837	28416	22448
838	28446	22411
839	28477	22374
840	28506	22337
841	28536	22300
842	28569	22266
843	28598	22228
844	28630	22192
845	28659	22155
846	28690	22119
847	28717	22080
848	28749	22044
849	28780	22008
850	28811	21972
851	28844	21938
852	28875	21902
853	28905	21865
854	28937	21829
855	28968	21794
856	29001	21759
857	29034	21725
858	29066	21690
859	29097	21653
860	29132	21621
861	29169	21589
862	29202	21554
863	29232	21518
864	29264	21482
865	29297	21448
866	29326	21411
867	29358	21375
868	29389	21340
869	29423	21306
870	29454	21271
871	29486	21236
872	29518	21200
873	29549	21164
874	29580	21128
875	29610	21092
876	29644	21058
877	29674	21022
878	29701	20983
879	29735	20949
880	29766	20914
881	29797	20878
882	29828	20842
883	29858	20806
884	29888	20769
885	29917	20733
886	29947	20696
887	29976	20659
888	30009	20624
889	30048	20594
890	30086	20564
891	30125	20534
892	30156	20498
893	30186	20462
894	30220	20428
895	30258	20397
896	30322	20383
897	30364	20355
898	30400	20323
899	30443	20295
900	30483	20265
901	30528	20239
902	30559	20203
903	30608	20180
904	30640	20144
905	30678	20113
906	30711	20079
907	30746	20045
908	30778	20011
909	30812	19977
910	30852	19947
911	30894	19918
912	30927	19884
913	30966	19853
914	30997	19818
915	31037	19788
916	31068	19752
917	31106	19721
918	31139	19686
919	31171	19651
920	31202	19615
921	31234	19581
922	31271	19549
923	31301	19512
924	31333	19477
925	31371	19446
926	31404	19411
927	31434	19375
928	31465	19340
929	31499	19305
930	31528	19269
931	31558	19233
932	31590	19197
933	31620	19162
934	31652	19126
935	31682	19090
936	31714	19055
937	31746	19020
938	31776	18984
939	31805	18948
940	31833	18910
941	31866	18876
942	31896	18840
943	31928	18805
944	31960	18770
945	31989	18733
946	32021	18699
947	32053	18664
948	32084	18628
949	32114	18592
950	32145	18557
951	32176	18521
952	32210	18488
953	32240	18451
954	32269	18415
955	32301	18380
956	32329	18343
957	32363	18309
958	32393	18274
959	32425	18239
960	32456	18204
961	32485	18167
962	32512	18129
963	32539	18092
964	32570	18057
965	32603	18022
966	32636	17988
967	32664	17952
968	32697	17917
969	32726	17881
970	32755	17845
971	32782	17807
972	32810	17771
973	32838	17734
974	32870	17699
975	32902	17664
976	32929	17627
977	32958	17591
978	32989	17555
979	33018	17519
980	33048	17484
981	33077	17448
982	33107	17412
983	33135	17375
984	33166	17340
985	33194	17304
986	33224	17268
987	33254	17233
988	33284	17197
989	33311	17160
990	33350	17129
991	33382	17094
992	33411	17059
993	33440	17022
994	33468	16986
995	33502	16953
996	33530	16916
997	33563	16882
998	33592	16846
999	33624	16812
1000	33651	16775
1001	33683	16740
1002	33717	16707
1003	33746	16671
1004	33775	16635
1005	33804	16599
1006	33832	16563
1007	33861	16527
1008	33891	16492
1009	33919	16455
1010	33948	16420
1011	33978	16385
1012	34007	16348
1013	34036	16313
1014	34067	16278
1015	34103	16246
1016	34132	16210
1017	34160	16174
1018	34190	16138
1019	34220	16103
1020	34252	16069
1021	34279	16033
1022	34311	15998
1023	34339	15962
1024	34369	15927
1025	34397	15891
1026	34428	15856
1027	34458	15821
1028	34488	15786
1029	34516	15750
1030	34550	15716
1031	34581	15682
1032	34614	15648
1033	34641	15612
1034	34673	15578
1035	34704	15543
1036	34734	15508
1037	34767	15474
1038	34797	15439
1039	34828	15405
1040	34857	15369
1041	34887	15334
1042	34915	15298
1043	34944	15263
1044	34976	15229
1045	35023	15201
1046	35069	15173
1047	35108	15142
1048	35149	15111
1049	35183	15078
1050	35221	15046
1051	35259	15015
1052	35316	14991
1053	35353	14959
1054	35385	14925
1055	35416	14890
1056	35452	14858
1057	35486	14825
1058	35517	14790
1059	35550	14756
1060	35579	14721
1061	35614	14688
1062	35649	14655
1063	35681	14621
1064	35710	14585
1065	35739	14550
1066	35774	14517
1067	35804	14482
1068	35833	14447
1069	35864	14412
1070	35894	14378
1071	35923	14342
1072	35957	14309
1073	35987	14274
1074	36016	14238
1075	36091	14221
1076	36133	14191
1077	36163	14156
1078	36199	14124
1079	36233	14090
1080	36265	14056
1081	36302	14024
1082	36332	13989
1083	36366	13956
1084	36399	13922
1085	36428	13887
1086	36456	13851
1087	36485	13816
1088	36514	13781
1089	36541	13744
1090	36569	13709
1091	36599	13674
1092	36631	13640
1093	36662	13606
1094	36690	13570
1095	36722	13536
1096	36753	13502
1097	36786	13468
1098	36813	13432
1099	36843	13397
1100	36876	13363
1101	36907	13329
1102	36940	13295
1103	36974	13262
1104	37006	13228
1105	37033	13192
1106	37065	13158
1107	37098	13125
1108	37131	13091
1109	37159	13056
1110	37192	13022
1111	37227	12989
1112	37267	12958
1113	37299	12924
1114	37335	12891
1115	37363	12856
1116	37393	12821
1117	37429	12788
1118	37455	12752
1119	37485	12718
1120	37513	12682
1121	37544	12648
1122	37572	12613
1123	37602	12578
1124	37632	12544
1125	37660	12509
1126	37694	12475
1127	37723	12440
1128	37753	12406
1129	37784	12371
1130	37816	12338
1131	37847	12303
1132	37877	12269
1133	37906	12234
1134	37936	12199
1135	37967	12165
1136	37999	12131
1137	38029	12097
1138	38060	12063
1139	38089	12028
1140	38121	11994
1141	38152	11960
1142	38181	11925
1143	38208	11890
1144	38240	11856
1145	38271	11822
1146	38306	11789
1147	38338	11755
1148	38369	11721
1149	38398	11686
1150	38429	11652
1151	38456	11617
1152	38485	11582
1153	38516	11548
1154	38544	11513
1155	38574	11479
1156	38604	11444
1157	38633	11409
1158	38662	11375
1159	38695	11341
1160	38723	11306
1161	38750	11271
1162	38780	11237
1163	38812	11203
1164	38844	11169
1165	38874	11135
1166	38902	11100
1167	38934	11066
1168	38964	11032
1169	38993	10998
1170	39021	10963
1171	39054	10929
1172	39086	10896
1173	39117	10862
1174	39151	10829
1175	39183	10795
1176	39212	10760
1177	39242	10726
1178	39272	10692
1179	39305	10659
1180	39341	10626
1181	39371	10592
1182	39402	10558
1183	39430	10523
1184	39457	10488
1185	39488	10454
1186	39516	10420
1187	39545	10385
1188	39578	10352
1189	39607	10317
1190	39643	10285
1191	39674	10251
1192	39705	10217
1193	39736	10183
1194	39767	10149
1195	39796	10115
1196	39825	10081
1197	39853	10046
1198	39881	10011
1199	39910	9977
1200	39940	9943
1201	39971	9909
1202	40003	9876
1203	40033	9842
1204	40070	9809
1205	40107	9777
1206	40144	9745
1207	40177	9711
1208	40207	9677
1209	40236	9643
1210	40266	9609
1211	40299	9576
1212	40330	9542
1213	40361	9508
1214	40393	9474
1215	40426	9441
1216	40454	9407
1217	40482	9372
1218	40515	9339
1219	40549	9306
1220	40581	9272
1221	40611	9238
1222	40642	9205
1223	40674	9171
1224	40707	9138
1225	40736	9104
1226	40766	9070
1227	40794	9035
1228	40824	9001
1229	40858	8969
1230	40887	8934
1231	40915	8900
1232	40947	8866
1233	40979	8833
1234	41009	8799
1235	41040	8765
1236	41072	8732
1237	41100	8698
1238	41128	8663
1239	41157	8629
1240	41185	8595
1241	41214	8561
1242	41244	8527
1243	41274	8493
1244	41307	8460
1245	41338	8426
1246	41371	8393
1247	41400	8359
1248	41430	8325
1249	41458	8291
1250	41489	8258
1251	41521	8224
1252	41552	8191
1253	41584	8157
1254	41619	8124
1255	41652	8091
1256	41681	8057
1257	41708	8023
1258	41744	7990
1259	41774	7956
1260	41806	7923
1261	41837	7890
1262	41868	7856
1263	41898	7822
1264	41925	7788
1265	41956	7754
1266	41985	7721
1267	42013	7687
1268	42043	7653
1269	42073	7619
1270	42102	7585
1271	42128	7551
1272	42158	7517
1273	42188	7483
1274	42218	7450
1275	42250	7416
1276	42279	7383
1277	42309	7349
1278	42340	7316
1279	42373	7282
1280	42404	7249
1281	42433	7215
1282	42463	7182
1283	42491	7148
1284	42521	7114
1285	42551	7080
1286	42580	7047
1287	42611	7013
1288	42641	6980
1289	42671	6946
1290	42703	6913
1291	42735	6880
1292	42767	6846
1293	42795	6812
1294	42827	6779
1295	42856	6745
1296	42886	6712
1297	42917	6679
1298	42949	6645
1299	42976	6611
1300	43004	6577
1301	43032	6544
1302	43063	6510
1303	43091	6477
1304	43119	6443
1305	43151	6409
1306	43180	6376
1307	43210	6342
1308	43236	6308
1309	43268	6275
1310	43295	6241
1311	43324	6208
1312	43353	6174
1313	43385	6141
1314	43417	6108
1315	43445	6074
1316	43477	6041
1317	43505	6007
1318	43534	5974
1319	43566	5940
1320	43595	5907
1321	43623	5873
1322	43652	5840
1323	43683	5806
1324	43716	5773
1325	43748	5740
1326	43778	5707
1327	43805	5673
1328	43835	5640
1329	43868	5607
1330	43900	5574
1331	43930	5540
1332	43959	5507
1333	43993	5474
1334	44023	5441
1335	44058	5408
1336	44087	5374
1337	44118	5341
1338	44150	5308
1339	44181	5275
1340	44207	5241
1341	44237	5208
1342	44265	5174
1343	44295	5141
1344	44327	5108
1345	44357	5075
1346	44387	5041
1347	44416	5008
1348	44444	4974
1349	44475	4941
1350	44502	4908
1351	44534	4875
1352	44560	4841
1353	44589	4807
1354	44615	4774
1355	44646	4741
1356	44675	4707
1357	44709	4675
1358	44741	4642
1359	44769	4608
1360	44798	4575
1361	44827	4541
1362	44863	4509
1363	44891	4475
1364	44919	4442
1365	44947	4409
1366	44973	4375
1367	45004	4342
1368	45033	4309
1369	45066	4276
1370	45095	4243
1371	45125	4209
1372	45155	4176
1373	45183	4143
1374	45218	4110
1375	45246	4077
1376	45276	4044
1377	45308	4011
1378	45340	3978
1379	45368	3945
1380	45400	3912
1381	45429	3878
1382	45465	3846
1383	45496	3813
1384	45525	3780
1385	45552	3746
1386	45581	3713
1387	45609	3680
1388	45641	3647
1389	45672	3614
1390	45703	3581
1391	45731	3548
1392	45762	3515
1393	45787	3481
1394	45816	3448
1395	45846	3415
1396	45874	3382
1397	45907	3349
1398	45938	3316
1399	45968	3283
1400	45995	3250
1401	46023	3217
1402	46055	3184
1403	46086	3151
1404	46113	3117
1405	46141	3084
1406	46172	3051
1407	46204	3019
1408	46239	2986
1409	46274	2953
1410	46305	2920
1411	46338	2887
1412	46366	2854
1413	46394	2821
1414	46424	2788
1415	46451	2755
1416	46482	2722
1417	46509	2689
1418	46540	2656
1419	46571	2623
1420	46603	2590
1421	46636	2558
1422	46664	2525
1423	46695	2492
1424	46726	2459
1425	46756	2426
1426	46784	2393
1427	46815	2360
1428	46845	2327
1429	46878	2294
1430	46907	2261
1431	46933	2228
1432	46962	2195
1433	46993	2162
1434	47020	2129
1435	47047	2096
1436	47076	2063
1437	47107	2031
1438	47134	1998
1439	47163	1965
1440	47192	1932
1441	47223	1899
1442	47253	1866
1443	47282	1833
1444	47313	1800
1445	47346	1768
1446	47384	1735
1447	47416	1702
1448	47445	1669
1449	47484	1637
1450	47516	1604
1451	47550	1571
1452	47585	1539
1453	47618	1506
1454	47655	1473
1455	47686	1441
1456	47721	1408
1457	47759	1375
1458	47792	1343
1459	47824	1310
1460	47860	1277
1461	47889	1244
1462	47924	1212
1463	47956	1179
1464	47984	1146
1465	48016	1113
1466	48045	1080
1467	48079	1048
1468	48116	1015
1469	48150	982
1470	48177	949
1471	48205	916
1472	48237	884
1473	48264	851
1474	48296	818
1475	48327	785
1476	48360	753
1477	48390	720
1478	48419	687
1479	48451	654
1480	48483	622
1481	48514	589
1482	48550	556
1483	48581	523
1484	48614	491
1485	48647	458
1486	48679	425
1487	48707	392
1488	48736	360
1489	48764	327
1490	48801	294
1491	48832	261
1492	48864	229
1493	48891	196
1494	48924	163
1495	48956	130
1496	48987	98
1497	49015	65
1498	49050	32
1499	49080	0
